Verfasserin. - Frau Präsidentin! Im Jahr 1990 erhielt die burmesische Menschenrechtsaktivistin Aung San Suu Kyi den Sacharow-Preis des Europäischen Parlaments.	Madam President, in 1990, the Burmese human rights activist, Aung San Suu Kyi, was awarded the Sakharov prize by the European Parliament.
Bereits in den Jahren davor und danach war die kritische Menschenrechtssituation in Burma Gegenstand von zahlreichen Parlamentsentschließungen, ebenso haben sich andere internationale Menschenrechtsgremien mit der Situation dort befasst.	In the years before and after this date, the critical human rights situation in Burma was the subject of numerous parliamentary resolutions. Similarly, other international human rights organisations have been involved with the situation there.
Wenn auch in Einzelfällen Verbesserungen erreicht werden konnten, so war und ist die Menschenrechtslage in Burma doch extrem schlecht.	Although improvements have been made in individual cases, the human rights situation in Burma remains extremely poor.
Nun hat der UN-Sonderberichterstatter für Burma, gestützt auf einen sehr guten und umfangreichen Bericht, gefordert, eine internationale Untersuchungskommission einzurichten, die mandatiert werden soll, Kriegsverbrechen und Verbrechen gegen die Menschlichkeit zu untersuchen.	Against the background of a very good and comprehensive report, the UN Special Rapporteur on Burma has now called for an international investigation commission to be established which will have the mandate to investigate war crimes and crimes against humanity.
Diese Forderung sollte auch von der Hohen Vertreterin für Außenpolitik, Baroness Ashton, aufgegriffen und unterstützt werden, zum Beispiel in der nächsten Generalversammlung der Vereinten Nationen.	The High Representative for Foreign Affairs, Baroness Ashton, should take up and support this call, for example, in the next General Assembly of the United Nations.
Ende 2010 stehen in Burma Wahlen an und die Regierung hat nun Maßnahmen ergriffen, die vielen Bürgern das aktive und das passive Wahlrecht vorenthalten.	Elections are due to take place in Burma at the end of 2010 and the government has now implemented measures which deny many citizens the right to vote and stand for election.
Vor allem betrifft das politische Gefangene und buddhistische Mönche. Das sind insgesamt 400 000 Menschen.	This applies, in particular, to political prisoners and Buddhist monks, who make up a total of 400 000 people.
Dagegen protestieren wir und fordern auch hier, dass die Hohe Vertreterin diese Kritik unmissverständlich in ihren bilateralen und multilateralen Gesprächen zum Ausdruck bringt.	We are protesting against this and calling on the High Representative to express this criticism clearly in her bilateral and multilateral talks.
Und schließlich ist es angesichts dieser vielschichtigen Menschenrechtsprobleme in Burma umso unverständlicher, dass die Europäische Union die finanzielle Unterstützung für Flüchtlinge an der thai-burmesischen Grenze gekürzt hat.	Finally, in the light of the complex human rights problems in Burma, it is incomprehensible that the European Union has cut its financial support for refugees on the Thai-Burmese border.
Das ist nicht hinnehmbar, und wir fordern die Kommission auf, diese Finanzkürzung zurückzunehmen und die grenzüberschreitende Hilfe für burmesische Flüchtlinge wieder aufzunehmen.	That is not acceptable and we are calling on the Commission to reverse these cuts and to begin providing cross-border aid for Burmese refugees once again.
