Herr Präsident, meine sehr verehrten Kolleginnen und Kollegen!	Mr President, ladies and gentlemen, the four oral amendments we moved are a last attempt to obtain a joint resolution.
Die vier mündlichen Änderungsanträge, die von uns eingebracht werden, sind der letzte Versuch, eine Gemeinsame Entschließung zu erreichen. Ich möchte für die EVP-Fraktion klarstellen, dass wir die Kritik teilen.	Let me make it clear, on behalf of the Group of the European People's Party (Christian Democrats) and European Democrats, that we endorse the criticism.
Kritik alleine wird die Terroristen jedoch nicht aufhalten.	Criticism alone, however, will not stop the terrorists.
Deshalb wollen wir in diese Entschließung einen konstruktiven Ansatz einbringen.	That is why we want to add a constructive dimension to this resolution.
Wir beantragen daher zunächst folgende konkrete Ergänzung:	Accordingly, we move firstly that the following specific wording be added:
;unter Hinweis auf das Urteil des Europäischen Gerichtshofs vom 30. Mai 2006 in den verbundenen Rechtssachen C-317/04 und C-318/04',	'Having regard to the joint ruling of the European Court of Justice of 30 May 2006 on cases C-317/04 and C-318/04,'
Damit wollen wir einen seriösen Verweis auf das Urteil aufnehmen, das wir selbst als Parlament erzwungen haben.	In this way we want to include a serious reference to the ruling that we ourselves in Parliament applied pressure to obtain.
Das ist der erste mündliche Änderungsantrag, für den ich um Zustimmung bitte.	That is the first oral amendment I ask the House to support.
(Der mündliche Änderungsantrag wird berücksichtigt.)	(The oral amendment was accepted)
- Vor der Abstimmung über Bezugsvermerk 6	- Before the vote on citation 6:
