Verfasser. - Frau Präsidentin! Wenn wir hier im Europäischen Parlament zu Wort kommen, können wir unsere Muttersprachen verwenden.	Madam President, when we rise to speak in the European Parliament, we can use our native language.
Die chinesische Regierung plant, dieses fundamentale Recht den Tibetern zu entziehen, so dass ein Verlust an Identität droht.	The Chinese Government is planning to withdraw this fundamental right from the Tibetans, threatening them with a loss of identity.
Tausende Tibeter haben an Schulen und Universitäten in friedlicher Form gegen das vermutliche Ende der Zweisprachenpolitik protestiert.	Thousands of Tibetans have campaigned against the possible end to bilingual policy in peaceful protests in schools and universities.
Am 27. Oktober empfing ich vor dem Europäischen Parlament in Brüssel eine Petition von tibetischen Schülern, die um Solidarität baten.	On 27 October, I received a petition in front of the European Parliament building in Brussels from Tibetan schoolchildren seeking our solidarity.
Chinas Botschafter Song hat gestern unterstrichen, dass die bilinguale Ausbildung in Tibet eine wichtige Maßnahme sei, um die tibetische Kultur zu unterstützen.	China's ambassador, Mr Song, yesterday emphasised that bilingual education in Tibet was an important measure to support Tibetan culture.
Die Worte höre ich wohl, allein mir fehlt der Glaube.	While I have heard what he has to say, I am not sure I believe him.
Denn er hat die zahlreichen Medienberichte über Pläne nicht dementiert, dass in der Region Quinghai Mandarinchinesisch zur Hauptunterrichtssprache werden soll.	After all, he has not denied the numerous media reports indicating that Mandarin Chinese is to be the main language used in educational institutions in the Quinghai region.
Auch Kantonesisch und Shanghainesisch sollen durch Mandarin im gesamten Bildungssystem und im Rundfunk ersetzt werden. Und die Regierung gibt an, dass Mandarin nur von der Hälfte aller Chinesen gesprochen wird.	Cantonese and Shanghainese are also to be replaced by Mandarin throughout the education system and even on the radio, this despite the fact that the government claims that Mandarin is only spoken by half of the Chinese population.
Artikel 4 der Verfassung und Artikel 10 des Gesetzes zur regionalen Autonomie betont die Freiheit aller Völkergruppen, ihre eigene Sprache weiterzuentwickeln in Wort und Schrift.	Article 4 of the constitution and Article 10 of the law on regional autonomy emphasise the freedom of all ethnic groups to develop their own written and spoken language.
Herr Kommissar Lewandowski, bitte setzen Sie sich dafür ein, dass diese besorgniserregende Entwicklung auf die Tagesordnung des Dialogs EU und China kommt.	Commissioner Lewandowski, I would urge you to ensure that this worrying development is raised during dialogue between the EU and China.
Lassen Sie Experten vor Ort Erfahrung sammeln, wo das bilinguale System in Gefahr ist.	Please send a group of experts to the region on a fact-finding mission to establish where the threat to the bilingual system lies.
Die tibetische Sprache kann durch Chinesisch höchstens ergänzt, aber niemals ersetzt werden.	The Tibetan language can be supplemented by Chinese, but certainly not replaced by it.
