Liebe Kolleginnen und Kollegen! Sie haben mit überwältigender Mehrheit dem Reformvertrag zugestimmt.	Ladies and gentlemen, you have voted in favour of the Reform Treaty by an overwhelming majority.
Dies ist der Ausdruck des freien Willens der Völker, die Sie vertreten.	This is the expression of the free will of the people you represent.
Ich beglückwünsche Sie sehr herzlich zu diesem überzeugenden Ergebnis!	I congratulate you sincerely on this convincing result.
Das Europäische Parlament vertritt die Völker Europas.	The European Parliament represents the peoples of Europe.
Dieser Vertrag gibt der Europäischen Union mehr Handlungsfähigkeit und sichert mehr Demokratie.	This Treaty gives the European Union more legal capacity to act and ensures more democracy.
(Beifall)	(Applause)
Wir verteidigen die gemeinsamen Werte Europas und werden es niemals zulassen, dass Lautstärke dominiert gegenüber freien Argumenten.	We defend Europe's common values and we will never permit those with the loudest voice to dominate the open discussion of reasons for and against.
Dies ist ein freies, demokratisches Europa.	This is a free, democratic Europe.
Herzlichen Glückwunsch zu diesem überzeugenden Ergebnis!	Many congratulations on this convincing result!
(Beifall)	(Applause)
(Proteste von der Fraktion IND/DEM)	(Protests from the IND/DEM Group)
Diejenigen, die diese namentlichen Abstimmungen verlangt haben über Änderungsanträge, die nur Fragen beinhalten, sollten ihren Wählerinnen und Wählern Rechenschaft geben, wie viel das gekostet hat.	Those who demanded these roll-call votes on amendments that contain nothing but questions ought to explain to their voters how much that cost.
Es wird auf Sie zurückfallen, was Sie da gemacht haben, auch wie Sie dort sitzen.	I tell you, as surely as you sit here now, what you did will harm your reputation.
Wenn Ihre Eltern Sie so sehen würden, ich glaube, die würden sich schämen, Sie so zu sehen.	I think your parents would be ashamed to see you like this.
(Beifall)	(Applause)
