Berichterstatter. - Herr Präsident, Herr Kommissar, geschätzte Kolleginnen und Kollegen! Bevor Sie - möglichst alle - dem Bericht Ihre Zustimmung geben, eine kurze Information an Sie und ein Appell an den wieder einmal nicht anwesenden Rat: Die Mitgliedstaaten und die Europäische Union wollen und müssen ambitionierter und effektiver als bisher gegen Korruption vorgehen.	rapporteur. - Mr President, Commissioner, ladies and gentlemen, before all of you, as far as possible, vote in favour of this report, I would like to give you some brief information and voice an appeal to the Council which, yet again, is absent. The Member States and the European Union wish to, and must, take more ambitious and effective action against corruption.
Daher hat das Europäische Parlament dem Aufbau eines Kontaktstellennetzes zur Korruptionsbekämpfung seine Unterstützung zugesagt.	That is why the European Parliament has endorsed the establishment of a contact-point network against corruption.
Das ist zumindest einstimmig im zuständigen Ausschuss so.	The lead committee, at least, has voted unanimously in favour of such a move.
Ziel dieses Netzwerkes ist es, auf der einen Seite die Zusammenarbeit zwischen den Behörden in den Mitgliedstaaten und auf der anderen Seite den Informationsaustausch über wirksame Strategien zu fördern.	The purpose of the network is, firstly, to foster cooperation among the authorities and agencies in the Member States and, secondly, to encourage the exchange of data on effective strategies.
Aber der Ratsvorschlag, den wir auf dem Tisch haben, ist einfach zu wenig ambitioniert, zahnlos und daher in der gegenwärtigen Form überflüssig.	However, the Council proposal before us is quite simply too lacking in ambition and is toothless and thus redundant as it stands.
Das Parlament hat daher einige ganz wesentliche Änderungsvorschläge eingebracht und - wie gesagt - im Ausschuss einstimmig angenommen.	Parliament has therefore tabled a number of very significant amendments, with unanimous support, as I said, being achieved in committee.
Erstens: OLAF, Europol und Eurojust sollten integraler Bestandteil dieses Netzwerkes sein, das heißt, sich verbindlich daran beteiligen.	Firstly, OLAF, Europol and Eurojust should be integral parts of this network, which is why we are asking for their participation to be mandatory.
Zweitens: Das Netz sollte einen jährlichen Bericht über die Aktivitäten an das Europäische Parlament abliefern und konkrete Vorschläge im Zusammenhang mit Korruptionsbekämpfung und Korruptionsprävention machen.	Secondly, the network should submit an annual report to the European Parliament on its activities, with practical proposals on how to improve the prevention and combating of corruption.
Drittens: Die Kosten für die Mitglieder dieses Netzes sollten von der Europäischen Union getragen werden, damit die Unabhängigkeit der Mitglieder des Netzwerkes gesichert ist.	Thirdly, the costs of all of the network members should be borne from the Community budget, so as to ensure the independence of the network as a whole.
Ich möchte daher an den Rat appellieren, die Vorschläge des Parlaments einzubauen und das Kontaktstellennetz rasch zu installieren, dann hätten wir die einmalige Chance, endlich eine gemeinsame Strategie der Europäischen Union und ein geeignetes Instrument im Kampf gegen Korruption zur Verfügung zu haben.	I therefore urge the Council to incorporate Parliament's proposals and establish the contact-point network swiftly, for this would give us a unique opportunity finally to achieve a joint strategy for the European Union and establish an appropriate mechanism to combat corruption.
