Frau Präsidentin, meine sehr verehrten Damen und Herren, liebe Kolleginnen und Kollegen! Zunächst steht das Verfahrensargument im Raum.	Madam President, ladies and gentlemen, firstly I would like to look at the procedural argument.
Ich darf darauf verweisen, dass wir gerade über einen Bericht abgestimmt haben, nämlich den Bericht Cashman, wo wir als Parlament einen Bericht zu einem laufenden Gesetzgebungsverfahren erstellen.	I would like to remind everyone that we have just voted on the Cashman report. This is a report created by Parliament in the course of an ongoing legislative procedure.
Unser eigener Juristischer Dienst hat gesagt, es ist unzulässig, und trotzdem haben die Sozialisten darauf bestanden, das zu machen.	Our Legal Service has stated that this is not permitted, but the socialists insisted on introducing it.
Ich darf darauf verweisen, als wir hier über die Medienfreiheit in Italien sprachen und der zuständige Kommissar sagte, die Europäische Union habe keine Zuständigkeit, haben die Sozialisten trotzdem Wert darauf gelegt, gegen Berlusconi vorzugehen.	While we were discussing the freedom of the press in Italy and the Commissioner responsible explained that the European Union has no authority in this area, the socialists still felt that it was worthwhile to attack Berlusconi.
Immer, wenn es den Sozialisten passt, ist es keine Zuständigkeit, und wenn es gegen andere geht, dann ist es Zuständigkeit.	Whenever it suits the socialists, it is a question of there being no authority. Whenever other people are being opposed, the authority is in place.
Deswegen sollten wir dem nicht nachgeben.	For this reason, we should not give in to them.
Das zweite Argument ist aber trotzdem seriös zu diskutieren: Sind wir für die Frage Menschenrechtskonvention zuständig?	However, the second argument is worthy of serious discussion. Are we responsible for the Convention on Human Rights?
Ich darf die Kolleginnen und Kollegen darauf hinweisen, dass mit dem neuen Lissabon-Vertrag die Europäische Union der Menschenrechtskonvention beitreten wird.	I would like to remind my fellow Members that, following the entry into force of the Treaty of Lisbon, the European Union will become party to the Convention on Human Rights.
Das heißt, wenn es legitim ist, dass das italienische Parlament darüber diskutiert, weil die Republik Italien Mitglied der Menschenrechtskonvention ist, dann ist es auch legitim, dass das Europäische Parlament als Mitglied der Menschenrechtskonvention in der Zukunft darüber diskutiert.	This means that if it is legitimate for the Italian Parliament to discuss this, because Italy is party to the Convention on Human Rights, then it is also legitimate for the European Parliament to discuss this, as it will be party to the Convention on Human Rights in future.
Das dritte und letzte Argument: Wir sind hier keine Juristen, wir sind Politiker.	My third and final argument concerns the fact that we are not lawyers, we are politicians.
Millionen Menschen bewegt dieses Urteil, und deswegen sollten wir heute darüber abstimmen.	This judgment affects millions of people and, therefore, we should vote on it today.
(Beifall)	(Applause)
