Verfasserin. - Herr Präsident! Es haben schon einige meiner Vorrednerinnen und Vorredner die Details dieses Gesetzes, das jetzt in Uganda dem Parlament vorliegt, vorgestellt.	Mr President, some of the previous speakers have given details of this legislation which is now before the Ugandan Parliament.
Lassen Sie mich eine kurze Geschichte erzählen.	I would like to tell you a brief story.
Vor vier bis fünf Jahren war ich selbst in Kampala und habe mich an einem Abend mit Lesben, Schwulen und Transgenderpersonen in einer Pizzeria, deren Besitzer das erlaubt hat, getroffen.	Around four to five years ago, I was in Kampala and one evening I met a group of lesbians, gay men and transgender people in a pizza restaurant, where the owner allowed the meeting to take place.
An diesem Abend hat ein Minister der Regierung gesagt: Es werden in Zukunft Razzien an jenen Orten, an denen sich Lesben, Schwule und Transgenderpersonen treffen, stattfinden.	On the same evening, a government minister said that raids would, in future, take place on any places where lesbians, gay men and transgender people met.
Ich hatte auch etwas Angst an diesem Abend, genauso wie die ugandischen Lesben und Schwulen.	I was rather worried that evening, as were the Ugandan lesbians and gay men.
Es geschah zum Glück nichts an diesem Abend, aber es war der Beginn einer zunehmenden Homophobie in Uganda.	Luckily nothing happened, but it marked the beginning of increasing homophobia in Uganda.
Und jetzt dieser Vorschlag eines Gesetzes, das Homosexualität nicht nur unter Strafe stellt, wie es jetzt schon der Fall ist, sondern noch dazu die Todesstrafe bringen soll.	Now proposed legislation has been introduced which will not only make homosexuality a crime, as is already the case, but will also make it subject to the death penalty.
Es haben so viele afrikanische Staatschefs - wie auch Museveni - viel für ihre Länder geleistet, doch jetzt davon auszugehen und zu sagen, Homosexualität sei unafrikanisch, ist einfach falsch.	So many African Heads of State, including Museveni, have done a lot for their countries, but to say on this basis that homosexuality is un-African is simply wrong.
Homosexualität hat es zu allen Zeiten in allen Kulturen auf allen Kontinenten gegeben und wird es auch weiterhin geben, egal welche Gesetze beschlossen werden.	Homosexuality has existed in all cultures on all continents throughout all periods of history and it will continue to exist, regardless of what legislation is passed.
Ich bin froh, dass es uns gelungen ist, hierzu eine Gemeinsame Entschließung so gut wie aller Fraktionen zustandezubringen, denn es ist wichtig, dies zum Ausdruck zu bringen und Lesben, Schwule und Transgenderpersonen in Uganda zu stärken, und ihnen nicht Hassgesetze vorzuwerfen und nichts dazu zu sagen.	I am pleased that we have succeeded in introducing a joint resolution supported by almost all the groups, because it is important to express our opposition to the legislation and to support lesbians, gay men and transgender people in Uganda. We must not allow them to be subjected to hate laws and stand by and say nothing.
Als Europäische Union haben wir die Pflicht, Menschenrechte in aller Welt anzusprechen und auch die ugandischen Abgeordneten daran zu erinnern, dass z. B im Cotonou-Abkommen sehr wohl enthalten ist, dass die Menschenwürde und Menschenrechte für alle stehen und von allen verteidigt werden müssen.	We in the European Union have an obligation to uphold human rights all over the world and to remind the members of the Ugandan Parliament that the Cotonou Agreement, for example, states that human dignity and human rights apply to everyone and must be defended by everyone.
Ich hoffe auch, dass die Entschließung, so wie wir sie vorliegen haben, im Gesamten beschlossen wird, denn es geht auch darum, dass Organisationen, die sich für die Rechte von Lesben, Schwulen und Transgenderpersonen einsetzen, auch in Uganda unterstützt werden, auch von der Europäischen Union.	I also hope that the resolution that we have presented will be adopted in its entirety, because it is important for organisations which defend the rights of lesbians, gay men and transgender people in Uganda to be supported, including by the European Union.
