Verfasserin. - Herr Präsident! Der Anlass dieser Dringlichkeit ist die brutale Ermordung von 57 Menschen, die eine Politikerin begleitet haben, die sich auf dem Weg zur Registrierung als Kandidaten für die Wahlen zur Provinzgouverneurin befand.	Mr President, the reason for this urgency is the brutal murder of 57 people, who were accompanying a politician on her way to register as a candidate in the elections for the position of provincial governor.
Die Täter gehören einer lokalen Miliz an, und es waren Vertreter der örtlichen Polizei dabei.	The perpetrators belong to a local militia and some local police officers were involved.
Diese brutale Attacke ist ein extremes Beispiel für den schon seit Jahren bedrohlichen Anstieg von politisch motivierten extralegalen Hinrichtungen und des Verschwindenlassens, ohne dass diese schweren Verbrechen aufgeklärt worden wären.	This brutal attack is an extreme example of the menacing rise in politically-motivated extrajudicial executions and the forced disappearance of people that has been going on for years without these serious crimes ever being investigated.
Die Regierung hat keinen erkennbaren Willen gezeigt, dem entschieden entgegenzutreten.	The government has not shown any discernible will to take decisive steps to counter this development.
Von hunderten von Fällen wurden nur zwei aufgeklärt, darunter befindet sich kein einziger hoher Beamter, der strafrechtlich verfolgt wurde.	Out of hundreds of cases, only two were investigated and not one senior official has been prosecuted in relation to these.
Der UN-Sonderberichterstatter zu extralegalen Hinrichtungen schreibt 2008: "Die Tötungen haben führende Mitglieder der Zivilgesellschaften eliminiert, darunter Menschenrechtsverteidiger, Gewerkschaftler und Befürworter von Landreformen. Sie haben Akteure der Zivilgesellschaft eingeschüchtert und den politischen Diskurs des Landes eingeschränkt."	In 2008, the UN Special Rapporteur on Extrajudicial Executions wrote that 'These killings have eliminated civil society leaders, including human rights defenders, trade unionists and land reform advocates, intimidated a vast number of civil society actors, and narrowed the country's political discourse.'
In diesem Klima bereiten sich die Philipinen auf die Wahlen im Mai vor.	This is the climate in which the Philippines is preparing for the elections in May.
Es steht zu befürchten, dass es zu mehr politischen Morden kommt.	There is a danger of there being further political murders.
Deshalb ist es von absoluter Dringlichkeit, dass die philipinische Regierung wirksame Maßnahmen ergreift, um dies zu beenden.	It is therefore of the utmost urgency that the Philippine Government should take effective measures to put a stop to this.
Ich möchte einen mündlichen Änderungsantrag ankündigen: Im Paragraph 6 steht: to release all these apearances, who are still in captivity.	I would like to propose an oral amendment. Paragraph 6 states: 'to release all disappeared persons who are still in captivity'.
Das möchten wir ersetzen durch: "to make every effort to ensure, that all who have been abducted are safely returned to their families."	We would like to replace this with: 'to make every effort to ensure that all who have been abducted are safely returned to their families.'
