Herr Präsident, meine sehr verehrten Damen und Herren! Ich selbst vertrete Niederbayern, eine Grenzregion zur Tschechischen Republik, im Europäischen Parlament.	Mr President, ladies and gentlemen, I myself represent Lower Bavaria, which borders on the Czech Republic, here in the European Parliament.
Als ich noch jünger war, als ich es heute bin, war wirklich dort in diesem Raum die Welt zu Ende.	When I was even younger than I am today, this area really was the end of the world.
Heute - und ich schaue auf die Tribünen, wir haben viele junge Zuhörer - darf man daran erinnern, dass es ein historischer Tag ist, wenn diese Grenzen endlich fallen und wir in Europa vereinigt sind.	Looking at the gallery, I see so many young people in the audience, and I think we can remind ourselves that it is an historic day when these borders finally fall and we are united in Europe.
Deswegen ja, Anlass zur Freude!	For that reason, yes, it is a cause for celebration!
Ehrlich gesagt, als politischer Vertreter darf ich anmerken, dass viele nicht geglaubt haben, dass es so gut klappt, dass die osteuropäischen Freunde SIS one for all so umsetzen.	As a political representative, may I say in all honesty that many people were not convinced that this would work as well as it has, or that our East European friends, one for all, would implement SIS in this way.
Gratulation dazu und Respekt!	May I express my congratulations and respect for that achievement.
Danke an Carlos Coelho!	I would also like to thank Carlos Coelho.
Dass wir als Europäisches Parlament hier eine so große Rolle spielen, wenn es um Schengen geht, liegt an unserem Berichterstatter.	The fact that the European Parliament is playing such a major role when it comes to Schengen is due to our rapporteur.
Auch das möchte ich hier unterstreichen.	I would like to emphasise that point as well.
Politik muss aber immer an morgen denken, an das, was auf uns zukommt.	However, politicians always have to think of tomorrow and what will be facing us then.
Da möchte ich daran erinnern, dass der Frontex-Chef Ilkka Laitinen im letzten J/I-Rat darauf hingewiesen hat, dass sich bereits heute die Migrationsströme nachweisbar verändern, weg von der Südgrenze über das Mittelmeer hin zur Ostgrenze.	Here, I would like to remind everyone of what the Executive Director of Frontex, Ilkka Laitinen, said at the last meeting of the Justice and Home Affairs (JHA) Council: he said that migration flows are already demonstrably changing, away from the southern border across the Mediterranean and towards the eastern border.
Auf das müssen wir uns heute schon vorbereiten.	That is something we need to prepare for today.
Wir müssen auch die Probleme, die in den Evaluierungsberichten angesprochen sind, abarbeiten.	We must also work through the problems identified in the evaluation reports.
Deshalb ist die Evaluierungsklausel, die im Parlamentsbeschluss vorgesehen ist, so wichtig.	That is why the evaluation clause proposed by Parliament is so important.
Wir brauchen SIS II, und, Herr Vizepräsident der Kommission, ich bitte Sie, lassen Sie nicht nach, hier Druck zu machen, damit die Staaten sich jetzt nicht ruhig in ihrem Sessel zurücklehnen und sagen, wir haben es geschafft, sondern damit sie bei SIS II genau mit dem gleichen Engagement für die Umsetzung kämpfen.	We need SIS II and may I appeal to the Vice-President of the Commission not to cease applying pressure here, for it is important that Member States resist any temptation to sit back and say, that is it, we have done it. We need the same level of commitment from them when it comes to the implementation of SIS II as well.
Wenn wir offene Grenzen für die Bürger haben, dann haben wir auch offene Grenzen für die Verbrecher, und wenn wir offene Grenzen für die Verbrecher haben, dann brauchen wir auch offene Grenzen für unsere Polizisten.	Once we have open borders for citizens, we will also have open borders for criminals, and when we have open borders for criminals, we need open borders for our police as well.
Deswegen darf beim Vertrag von Prüm jetzt nicht nachgelassen werden, sondern auch da brauchen wir eine engere Kooperation.	For that reason, there must be no slackening of commitment now when it comes to the Prüm Treaty; we need closer cooperation here too.
Als fünften Punkt möchte ich sagen, dass wir bei Frontex eine Stärkung brauchen.	As my fifth point, may I say that there is a need for a strengthening of Frontex.
Ich wünsche mir, dass Frontex zukünftig für die Evaluierung der Außengrenzenstandards zuständig ist.	I would like to see Frontex taking on responsibility for the evaluation of standards at the external borders in future.
Im Dezember feiern wir, und ich hoffe, dass am Schluss nicht ein Kater übrig bleibt, sondern dass am Schluss die Freude über das Feiern übrig bleibt.	We will be celebrating in December, and I hope that what will come afterwards will not be a hangover but the positive memory of the celebration itself and the reasons for it.
