im Namen der ALDE-Fraktion. - Herr Präsident! Die UN-Menschenrechtskonvention, die Europäische Konvention zum Schutz der Menschenrechte und Grundfreiheiten wie auch die Charta der Grundrechte der Europäischen Union verbieten Diskriminierung aufgrund sexueller Ausrichtung.	Mr President, the United Nations Convention on Human Rights, the European Convention for the Protection of Human Rights and Fundamental Freedoms, as well as the Charter of Fundamental Rights of the European Union, ban discrimination on grounds of sexual orientation.
Die Europäische Union hat nicht nur innerhalb ihres Gebietes Verpflichtungen im Bereich der Menschenrechte, wir haben auch die internationale Verpflichtung, im Umgang mit Drittstaaten auf der Einhaltung dieser Rechte zu bestehen und Missstände zu kritisieren, umso mehr, als wir Drittstaaten wie Uganda, die mit uns Partnerschaftsabkommen eingegangen sind, durch den Europäischen Entwicklungsfonds auch finanziell unterstützen.	The European Union not only has obligations in relation to human rights within its territory, but also an international duty to insist on compliance with these rights and to criticise abuses when dealing with third countries, particularly when we provide financial support through the European Development Fund to third countries like Uganda, which have entered into partnership agreements with us.
Wir haben deshalb sogar ein Recht, uns zu äußern, wenn diese Drittstaaten sich nicht an die Menschenrechtsklauseln halten, die solche Partnerschaftsabkommen vorgeben.	Accordingly, we actually have the right to comment when these third countries fail to meet the human rights requirements set down in such partnership agreements.
So hat auch Uganda internationale Menschenrechtsstandards zu respektieren, da es mit der Europäischen Union das Abkommen von Cotonou eingegangen ist, das unsere organisierte Entwicklungshilfe mit den AKP-Staaten regelt.	Hence, Uganda must respect international human rights standards because it was party to the Cotonou Agreement, which sets down our organised development aid to the ACP countries.
Bereits vor einem Jahr haben wir Uganda in einem Entschließungsantrag aufgefordert, von seinem geplanten Gesetz und der Kriminalisierung Homosexueller abzusehen.	Just one year ago, we called on Uganda not to follow through on its plans for a law to criminalise homosexuals.
Ein Jahr danach ist die Situation schlechter geworden.	One year on, the situation has deteriorated.
Nach wie vor drohen lange Haftstrafen bis hin zur Todesstrafe.	There is still the threat of long prison sentences or even the death penalty.
Ich selbst habe vor der ugandischen Botschaft mit anderen im Mai dieses Jahres demonstriert.	With others, I myself demonstrated in front of the Ugandan Embassy in May of this year.
Es hat alles nichts gebracht.	This had no effect.
Wir möchten noch einmal betonen, dass die EU sich allgemein gegen die Todesstrafe ausspricht und gegen homophobe Gesetze dieser Art.	We wish to emphasise once again that the EU is generally opposed to the death penalty and to homophobic legislation of this kind.
