Verfasser. - Herr Präsident! Die Versuche der Militärjunta in Birma, das Land und die Menschen vom Rest der Welt zu isolieren, halten an.	author. - Mr President, the military junta in Burma is persisting in its attempts to isolate the country and its people from the rest of the world.
Im September 2007, nach der blutigen Zerschlagung des Protests buddhistischer Mönche, gab es eine Nachrichtensperre.	In September 2007, after the Buddhist monks' protests had been brutally crushed, a news embargo was imposed.
Letzten Monat wurden internationale Organisationen daran gehindert, den Opfern des Wirbelsturms zu helfen.	Last month, international organisations were prevented from helping the victims of the cyclone.
Erst spät, für viele zu spät, gelang es, Menschen in Not zu erreichen.	There was a lengthy delay before aid workers were able to reach the people in distress, and for some the aid came too late.
Jetzt gibt es andere, jedoch ebenso alarmierende Nachrichten, etwa die Verhaftung von Betroffenen des Zyklons, die bei UN-Büros um Hilfe baten.	Now other reports of an equally alarming nature are filtering out, such as the news of the arrests of cyclone victims who had sought help from UN offices.
Außerdem waren Ordnungskräfte im Einsatz, die Häftlinge beim Versuch, aus einem durch Nargis zerstörten Gefängnis zu fliehen, schwer verwundeten oder erschossen.	In addition, security forces shot dead or seriously wounded inmates who were trying to flee from a prison destroyed by Cyclone Nargis.
Die EU hat nicht weggeschaut.	The EU did not turn a blind eye.
Sie verhängte ein Handelsembargo, bisher allerdings ohne ausreichende Wirkung.	It imposed a trade embargo, although that has not yet had the desired impact.
Sie drohte härtere Sanktionen an, falls sich die Menschenrechtssituation nicht verbessern sollte.	It threatened to apply tougher sanctions if the human rights situation did not improve.
Doch Burma hat sich keinen Millimeter bewegt.	Yet the Burmese leaders have not moved an inch.
Lassen wir nicht nach in unseren Forderungen!	Let us not relax our demands.
Die politischen Gefangenen müssen freigelassen werden.	The country's political prisoners must be released.
Der jahrzehntelange Hausarrest von Frau Aung San Suu Kyi muss aufgehoben werden.	The house arrest in which Aung San Suu Kyi has been living for decades must be lifted.
Das mutige Engagement dieser Friedensnobelpreisträgerin ist für jeden Diktator ein Gräuel.	The courageous commitment shown by that Nobel prize winner would be anathema to any dictator.
Burma muss endlich Rechenschaft darüber ablegen, wie es mit seinen eigenen Bürgern umgeht, von denen viele noch vermisst werden.	The Burmese generals must ultimately be held to account for the way they have dealt with their own country's citizens, many of whom are still missing.
Ein erster Schritt ist der Dialog mit dem Sonderberichterstatter der Vereinten Nationen, indem ihm zugesichert wird, dass er das Land besuchen kann.	The dialogue with the United Nations' Special Rapporteur and the assurance that he would be allowed to visit the country constitute a first step.
Auch die ASEAN-Staaten sollten ihren Einfluss nutzen, um die Junta zur Vernunft zu bringen.	The governments of the Member Countries of ASEAN should also use their influence to bring the junta to its senses.
Weiter erhöht werden muss auch der Druck auf China, das wohl noch der einzige Unterstützer von Birma ist.	There is a need to increase pressure on China too, which is probably the only remaining supporter of Burma.
Gegebenenfalls müssen Rat und EU-Mitgliedstaaten die Sanktionen verschärfen.	If necessary, the Council and the EU Member States must tighten their sanctions.
Herr Kommissar, wir warten wirklich auf Ihre Aktivitäten - die Bürger Burmas brauchen unsere Solidarität.	Commissioner, we are truly waiting for you to act - the people of Burma need our solidarity.
