Herr Präsident! Ich war vor wenigen Wochen Alterspräsident des Europäischen Parlaments, und da war mir etwas klar. Wenn man so alt ist wie ich, hat man vieles gesehen und auch das Gegenteil von allem.	Mr President, only a few weeks ago I was in the chair as the oldest Member of the European Parliament, and I was aware then that anyone who is as old as I am will have seen many things and will also have seen the opposite of everything.
Ich kann Ihnen nur etwas sagen: Wenn ich die Nachrichten aus Belarus höre, kann ich mich genau an das Frühjahr 1938 erinnern, die Okkupation Österreichs durch Hitler.	I can only say this to you: when I hear the news from Belarus, I am reminded very clearly of the spring of 1938, when Hitler occupied Austria.
Es ist genau die gleiche Art, genau die gleiche Technik, genau die gleiche Sprache, die hier verwendet wird.	The selfsame approach, the selfsame technique, the selfsame language are being used here.
Es ist versteckter Totalitarismus, wobei ja etwas weiteres bei uns leider viel zu wenig zur Kenntnis genommen worden ist, nämlich daß die Weimarer Republik seinerzeit in Deutschland zusammengebrochen ist, als Nationalsozialisten und Kommunisten im Reichstag zusammen die absolute Mehrheit hatten.	It is concealed totalitarianism, and there is another similarity, of which regrettably scant notice has been taken in our part of the world, namely the fact that the Weimar Republic in Germany collapsed at a time when the National Socialists and Communists together commanded an absolute majority in the Reichstag.
Und so sehr sich nun Boris Jelzin, dem ich vielleicht noch einigen guten Willen zugestehe, in dieser Situation windet, so dürfen wir doch nicht vergessen, daß in der Duma heute genau die gleiche Kombination besteht wie seinerzeit im Deutschen Reichstag.	And however much Boris Yeltsin, to whom I might still ascribe a degree of goodwill, might squirm in this situation, we must not forget that in today's Duma exactly the same combination of forces exists as in the German Reichstag of that time.
Es ist auf der einen Seite die ganze Gruppe um Schirinowski, auf der anderen Seite die Kommunisten, so daß wieder eine absolute totalitäre Mehrheit gegeben ist, die zwar nichts Positives schaffen, aber alles kaputt machen kann.	On the one side there is the whole faction around Shirinovsky, and on the other side there are the Communists, so that we again have an absolute totalitarian majority which, although it may not manage any positive action, is able to destroy any initiatives.
Das ist das ungeheuer Bedrückende bei der Entwicklung in Belarus.	That is the terribly depressing thing about these developments in Belarus.
Es ist daher geboten, alles zu tun, um dieser Situation entgegenzusteuern.	It is therefore imperative that everything possible be done to overcome this situation.
Wir können nicht sehr viel tun, aber wir sollten jedenfalls mit größtem Nachdruck unseren Standpunkt geltend machen, wir sollten mit größter Energie darauf drängen, daß man, auch von seiten unseres hochverehrten Rates, in dieser Frage sofort etwas unternimmt.	There is not very much we can do, but we should certainly make our point most emphatically, and we should devote the utmost energy to persuading other bodies, including our esteemed Council, to take immediate action on this issue.
Herr Präsident, es gibt immer wieder Unmengen von Entschließungen, mit denen man alles plakatieren kann, aber wenn man diesen Entschließungen keine Zähne gibt, dann werden sich die totalitären Diktaturen höchstens darüber lustig machen und sie nicht ernst nehmen.	Mr President, there are always masses of resolutions with which all our views can be broadcast, but if these resolutions are given no teeth, totalitarian dictators will make fun of them, if they heed them at all, but they will not take them seriously.
Schauen wir doch nur, was dieser Herr Lukaschenko immer wieder erklärt, wie er die dortige Freiheit Schritt für Schritt zerstört.	Just look at Mr Lukashenko's repeated declarations, at the way in which he is dismantling civil liberties bit by bit.
Die Pressefreiheit ist praktisch am Ende, die Parlamentarier, wie Frau Schroedter mit Recht gesagt hat, sind bereits eingesperrt.	Freedom of the press has virtually been eliminated, and parliamentarians, as Mrs Schroedter rightly said, have already been imprisoned.
Wir sollten also sehr stark unsere Solidarität mit diesen Parlamentariern zum Ausdruck bringen, unsere Solidarität mit der Opposition in Belarus.	We should therefore signal very emphatically our solidarity with these parliamentarians, with the opposition in Belarus.
Und wir sollten vielleicht auch fordern, daß unser Rat endlich eine entscheidende und energische Haltung in dieser Situation einnimmt.	And we should perhaps also demand that our Council finally adopt a decisive and resolute position in this situation.
Darauf kommt es in dieser Sache wirklich an.	That is really what is needed here.
Ich möchte abschließend Frau Schroedter sehr danken.	I should like to conclude by expressing my sincere thanks to Mrs Schroedter.
Sie war ja seinerzeit diejenige, die unter den allerersten in Belarus gewesen ist und gesehen hat, was dort geschieht.	She was one of the very first to go to Belarus and to see what was happening there.
Ich erinnere mich noch, daß damals viele über sie gespottet haben, sie sehe Gespenster.	I also remember that there were many at the time who ridiculed her, who thought she was imagining things.
Leider sind die Gespenster heute lebendiger denn je.	But what she saw was no figment of the imagination; it was a demon which, unfortunately, is more alive now than ever before.
Hätten wir damals energischer reagiert, hätte es vielleicht etwas geändert.	Had we perhaps reacted more vigorously at the time, we might have changed something.
Möglicherweise nicht, aber man hätte es immerhin probieren sollen.	Possibly not, but we still ought to have tried.
Ich bitte daher, alles zu tun, um auf Belarus, aber auch auf Rußland, Druck auszuüben, damit man die Situation dort wenigstens halbwegs in den Griff bekommt.	I therefore ask the House to do everything in its power to exert pressure on Belarus, and on Russia too, so that the situation there can at least be brought partly under control.
Langfristig kann uns das nämlich in eine furchtbare internationale Katastrophe führen.	The fact is that failure to do so may result in the long run in a terrible international catastrophe.
