Berichterstatter. - Herr Präsident! Ich kann mich meinen Vorrednern so weit anschließen und meine, dass es nur konsequent wäre, wenn der Rat seine Vorhaben bezüglich Europol auf der Grundlage des Vertrags von Lissabon erneut dem Europäischen Parlament vorlegt.	rapporteur. - Mr President, I can agree with the previous speakers in so far as I think that it would only be sensible for the Council to present its proposals concerning Europol to the European Parliament once again, on the basis of the Treaty of Lisbon.
Es ist richtig und notwendig, dass die justizielle und polizeiliche Zusammenarbeit in Europa vom Europäischen Parlament diskutiert und mitentschieden wird.	It is right and necessary for the judicial and police cooperation in Europe to be discussed and codecided by Parliament.
Nur so kann die Arbeit von Europol auch auf eine ausreichende Legitimationsgrundlage gestellt werden.	Only in this way can Europol's work enjoy sufficient legitimacy.
Die gemeinsame und geschlossene Zurückweisung der vom Rat vorgelegten Bestimmungen für die Europol-Arbeit durch das Europäische Parlament ist ein klares Signal, dass die Änderungen in der Vertragsgrundlage nun auch angewendet werden müssen.	The European Parliament's joint and decisive rejection of the provisions proposed by the Council, pertaining to Europol's work, is a clear signal that amendments to the legal basis now have to be applied.
Dafür gibt es im Übrigen auch allen Grund.	What is more, there is every reason to do so.
Viel zu lange ist die Ausgestaltung der Innen- und Sicherheitspolitik in Europa eine ausschließlich exekutive Veranstaltung gewesen, die hinter verschlossenen Türen stattgefunden hat.	For far too long, the implementation of European internal and security policy has been a task reserved exclusively for the executive, carried out behind closed doors.
Spätestens mit den Antiterrormaßnahmen nach dem 11. September 2001 wurden dabei zahlreiche Sicherheitspakete verabschiedet, deren Notwendigkeit, Effektivität und Verhältnismäßigkeit oft nicht gründlich überprüft, ja nicht einmal debattiert wurden.	Not least in the context of the anti-terrorism measures taken following the attacks on 11 September 2001, numerous rafts of security legislation were approved, whose necessity, effectiveness and suitability was, in many cases, not thoroughly assessed, or even discussed.
Die politische Abgeschiedenheit der dritten Säule der Europäischen Union hat es möglich gemacht, dass die Regierungen höchst umstrittene Eingriffe in die Grundrechte ihrer Bürgerinnen und Bürger durchsetzen konnten.	The political remoteness of the third pillar of the European Union has made it possible for the governments to impose highly controversial restrictions on the fundamental rights of the citizens.
Dabei hat sich vor allem an einer Stelle ein gefährliches Ungleichgewicht entwickelt.	This has produced a very dangerous imbalance in one area in particular.
Während die Zusammenarbeit der Sicherheitsbehörden weltweit immer enger wird, hat die internationale Einigung auf Mindeststandards für Grundrechte und Rechtsschutz nicht stattgefunden.	While there is now closer cooperation between the security forces throughout the world, there is no international consensus on minimum standards in relation to fundamental rights and legal protection.
Insbesondere beim Austausch persönlicher Informationen zwischen der EU und Drittstaaten wird diese Kluft zwischen staatlichen Befugnissen und bürgerlichen Rechten immer deutlicher.	This gulf between government powers and civil rights is becoming increasingly pronounced, especially with regard to the exchange of personal data between the EU and third countries,.
