Herr Präsident, Herr Ratspräsident, Herr Kommissar, liebe Kolleginnen und Kollegen! Wir finden im Nahen Osten eine Situation vor, die von Hoffnungslosigkeit gezeichnet zu sein scheint.	Mr President, Mr President-in-Office of the Council, Commissioner, ladies and gentlemen, the situation in the Middle East appears to be hopeless.
Nach der Beseitigung des irakischen Diktators hatten wir alle die Hoffnung auf eine friedliche Neuordnung im Nahen Osten.	After the removal of the Iraqi dictator, we had all hoped for a new and peaceful order in the Middle East.
Diese Hoffnung hat getrogen, und es scheint so, als ob alle Friedensbemühungen und die raodmap gescheitert seien.	This hope proved to be false, and it appears as if all efforts for peace, and the roadmap, have come to nothing.
Mahmud Abbas ist nach nur vier Monaten abgelöst worden und an seine Stelle ist Ahmed Kurei getreten.	Mahmud Abbas has been replaced by Ahmed Kurei after only four months in power.
Personen sind natürlich wichtig, und wir wissen auch, dass der Ministerpräsident Israels, Ariel Scharon, und der Palästinenserpräsident Jassir Arafat die entscheidenden Persönlichkeiten sind. Doch im Kern geht es um die Menschen in diesen Ländern.	Personalities are of course important, and we also know that the Israeli Prime Minister Ariel Sharon, and the Palestinian President Yasser Arafat are the decision-makers, but, in essence, this is about the people of these countries.
Ministerpräsident Scharon ist demokratisch gewählt, und auch Präsident Arafat ist demokratisch gewählt.	Prime Minister Sharon is democratically elected; so is President Arafat.
Ich weiß nicht, ob die Wahl allen Kriterien der Demokratie entspricht, aber er ist gewählt.	I do not know whether his election meets all the democratic criteria, but he is elected.
Er ist auch Friedensnobelpreisträger, und vielleicht sollte das ein Ansporn sein, dass die israelische Regierung und die Palästinenser an die Zeit der Gemeinsamkeit zwischen Ministerpräsident Rabin und dem Präsidenten der Palästinenser Arafat wieder anknüpfen.	He is also a winner of the Nobel Peace Prize, something that should perhaps spur the Israeli Government and the Palestinians to get back to the common ground that President Arafat once shared with the Israeli Prime Minister Rabin.
Wir stehen vor gewaltigen Problemen, die uns alle geläufig sind.	We are all familiar with the enormous problems that we face.
Für unsere Fraktion ist es ganz eindeutig, dass die menschenverachtenden Selbstmordanschläge in keiner Weise zu rechtfertigen sind.	In our group, we are perfectly clear in our own minds that we can in no way justify the suicide attacks, which hold human life in contempt.
Dadurch werden junge Menschen, denen man das Paradies verspricht, missbraucht, und weitere unschuldige Menschen werden dadurch ermordet.	They constitute an abuse of the young people to whom promises of paradise are made, and they involve the murder of other innocent people.
Sie führen zu einem Kreislauf der Gewalt, zu den Todeslisten auf der Seite Israels, die wir in keiner Weise billigen können, weil - wie es gerade auch Herr Lamy und der Herr Ratspräsident Antonione gesagt haben - dadurch nicht nur die gesuchten Verbrecher - wenn sie es denn sind -, sondern auch sehr viele unschuldige Menschen getroffen werden.	They bring about a vicious circle of violence; another result of them is Israel's death lists, which we can in no way approve of, since - as Commissioner Lamy and Mr Antonione have said - it is not only the hunted criminals, or those assumed to be such, but also a very large number of innocent people who end up being killed.
Eine Politik des 'Auge um Auge, Zahn um Zahn' führt nicht zu einer Lösung.	A policy of 'an eye for an eye and a tooth for a tooth' will bring no resolution.
Wir erleben eine Sprache des Hasses durch die Hamas und den islamistischen Dschihad, wie auch die Handlungen des Hasses, und dieses alles führt zu weiteren Eskalationen.	Just as we hear Hamas and Islamic Jihad speaking the language of hatred, we also see the deeds of hatred, and all this leads to further escalations.
Wir haben dann die illegalen Siedlungen Israels im Westjordanland, und diese sind eine ständige Provokation für die Menschen in Palästina.	There are also Israel's illegal settlements in Western Jordan, which are a constant provocation for the people in Palestine.
Ich zitiere die Frankfurter Allgemeine Zeitung vom 8. September, wo es heißt: 'Das symbolische Wegräumen einiger Container in illegalen Siedlungen des Westjordanlandes war zu wenig, als dass es zu einem ermutigenden Erfolgserlebnis für die Palästinenser hätte werden können.'	Let me quote this from the 8 September issue of the Frankfurter Allgemeine Zeitung: 'The symbolic removal of a few containers in illegal settlements west of the Jordan was too little for it to have been capable of becoming an encouraging experience of success for the Palestinians.'
Der Bau einer Mauer verstärkt das tiefe Gefühl ständiger Demütigung auf Seiten Palästinas.	The building of a wall rams home the deep sense of constant humiliation felt in Palestine.
Unser Ziel muss sein, dass Israel in sicheren Grenzen leben kann und dass Palästina in sicheren Grenzen leben kann, und wir sagen, alle Menschen der Region - ob Israelis oder Palästinenser - sind mit der gleichen Würde ausgestattet.	We must seek to enable both Israel and Palestine to live within secure borders, and we declare that all the people of that region - Israelis and Palestinians alike - are endowed with the same dignity.
Deswegen gibt es keine Alternative dazu, trotz aller scheinbaren Hoffnungslosigkeit den Weg der Friedensbemühungen fortzusetzen.	That is why, despite the apparent hopelessness, there is no alternative to pressing on with the efforts towards peace.
Ich sage für mich persönlich, nicht für meine Fraktion, dass ich nicht glaube, dass eine Friedenslösung ohne eine internationale militärische Friedenstruppe möglich sein wird.	I am speaking personally rather than on behalf of my group when I say that I do not believe that a peaceful solution will be possible without an international military peacekeeping force.
Ohne dass man durch eine internationale militärische Friedenstruppe beide Seiten auseinander bringt, wird meines Erachtens eine Lösung nicht möglich sein.	Unless an international military peacekeeping force is used to keep the two sides off each other, I do not believe that a solution will be possible.
Man kann auch nicht alles von den Amerikanern verlangen, die ohnehin durch den Wahlkampf in dieser Frage nicht so handlungsfähig sind.	Nor can we expect the Americans to do everything - their elections mean, in any case, that they are less capable of acting in this area.
Wir sollten als Europäische Union - und ich bin froh über die Gemeinsamkeit, die hier zum Ausdruck kommt - zusammen mit den USA, mit der UNO, mit Russland unsere Bemühungen fortsetzen.	I rejoice at the common purpose that is apparent here, and it is as the European Union that we should persist in our efforts together with the USA, with the UN, and with Russia.
Wir müssen sie fortsetzen, weil es um die Menschen im Nahen Osten geht.	We must persist in our efforts, for it is the people of the Middle East who are at stake.
