Herr Präsident, verehrte Kollegen! Ich möchte aus der Sicht des Haushaltsausschusses, des Ausschusses für auswärtige Angelegenheiten und des Unterausschusses für Sicherheit und Verteidigung noch einen etwas anderen Akzent in diese Debatte bringen.	Mr President, ladies and gentlemen, from the point of view of the Committee on Budgets, the Committee on Foreign Affairs and the Subcommittee on Security and Defence, I should like to introduce another rather different emphasis into this debate.
Aus einigen Wortmeldungen, die wir gehört haben, könnte der Eindruck entstehen, dass eine parlamentarische Kontrolle der Außen- und Sicherheitspolitik der Europäischen Union nicht stattfindet. Das ist aber keineswegs der Fall.	Some speeches we have heard could give rise to the impression that there is no parliamentary scrutiny of common foreign and security policy, but this is far from the truth.
Zwischen dem Rat und dem Unterausschuss für Sicherheit und Verteidigung hat sich eine hervorragende Zusammenarbeit entwickelt, und wir werden in allen Einzelheiten informiert. Auch über die budgetären Aspekte.	Excellent cooperation has evolved between the Council and the Subcommittee on Security and Defence, and we are informed of every detail - including the budgetary aspects.
Daran ist der Haushaltskontrollausschuss nicht beteiligt, das ist eine interne Angelegenheit des Europäischen Parlaments. Aber die Vorsitzenden des Haushaltsausschusses, des Ausschusses für auswärtige Angelegenheiten und des Unterausschusses für Sicherheit und Verteidigung werden regelmäßig über budgetäre Aspekte informiert.	The Committee on Budgetary Control is not involved in this - this is an internal matter for the European Parliament - but the Chairmen of the Committee on Budgets, the Committee on Foreign Affairs and the Subcommittee on Security and Defence are regularly informed of budgetary aspects.
Das ist parlamentarische Kontrolle, die hier stattfindet.	Parliamentary scrutiny is taking place here.
Dann gibt es da die vertraulichen Aspekte, da gibt es einen Spezialausschuss, der ebenfalls von Solana persönlich in regelmäßigen Abständen über alle Einzelheiten der Sicherheits- und Verteidigungspolitik informiert wird.	Then there are the confidential aspects, for which there is a special committee, which is also informed at regular intervals of all the details of European security and defence policy by Mr Solana personally.
Es mag sein, dass hier Dinge aus der Sicht des Haushaltskontrollausschusses sehr unbefriedigend verlaufen sind.	Things may have gone very unsatisfactorily in this regard from the point of view of the Committee on Budgetary Control.
Ich halte es auch für unbefriedigend, dass der Rat bei dieser Debatte nicht anwesend ist.	I agree that the Council's absence from this debate is unsatisfactory.
Aber wenn man unsinnige Äußerungen hört, wie die von Herrn Martin, dann entsteht der Eindruck, dass es hier keinerlei demokratische Kontrolle dieser wichtigen Frage der Sicherheits- und Außenpolitik bei der Europäischen Union gibt.	Nevertheless, nonsensical remarks such as those made by Mr Martin give the impression that there is no democratic control of any kind of the important matter of foreign and security policy in the European Union.
Es gibt wichtigere Dinge, zum Beispiel die Frage, über welche Konten die Reisen von Herrn Solana finanziert werden.	There are more important things, for example the issue of the accounts from which Mr Solana's travel is financed.
Da ist die Frage der Operation im Tschad, in Kongo, in Georgien und vieles anderes.	There is the issue of the operations in Chad, Congo, Georgia and many other countries.
Hier finden tatsächlich ein Dialog und eine wirksame demokratische Kontrolle statt.	Dialogue and effective democratic control are a reality here.
