Verfasser. - Herr Präsident! Im Vorlauf der Ausarbeitung dieser Entschließung wurde einigen von uns vorgeworfen, wir seien Feinde oder Gegner Russlands.	author. - Mr President, in the run-up to drafting this resolution, some of us were accused of being enemies or opponents of Russia.
Wir sind aber genau das Gegenteil!	We are just the opposite!
Wir sind Freunde Russlands, und weil wir Freunde Russlands sind, machen wir uns Sorgen um Demokratie und Rechtsstaatlichkeit in diesem wichtigen europäischen Land.	We are friends of Russia, we are concerned about democracy and the rule of law in this important European country.
Wir protestieren in aller Schärfe gegen die Inhaftierung von Oppositionellen, die nichts anderes getan haben, als auf eine Tatsache hinzuweisen, die alle internationalen Institutionen registriert haben, nämlich dass die Präsidentschaftswahlen in Russland extrem unfair waren.	We protest vehemently against the imprisonment of opposition activists who did no more than draw attention to a fact that has been noted by all international institutions, namely that the presidential elections in Russia were extremely unfair.
Wir fordern die sofortige Freilassung der Oppositionellen und auch der anderen Menschen, die sich schon länger in Gefängnissen und in Arbeitslagern befinden, wie die so genannten Yukos-Häftlinge Chodorkowski und Lebedjew, und ich unterstütze den Appell von Bundeskanzlerin Merkel, diese beiden Persönlichkeiten endlich freizulassen.	We call for the immediate release of the opposition activists and of others who have been held in prisons and work camps for a long time, like the so-called Yukos prisoners Khodorkovsky and Lebedev, and I support Chancellor Merkel's call for the two men finally to be released.
Man muss auch eines ganz klar sehen: Der neu gewählte Präsident Russlands hat die einmalige Chance auf einen Neuanfang, einen Wandel hin zu Demokratie und Rechtsstaatlichkeit und zu einer weniger nationalistisch und aggressiv ausgerichteten Außenpolitik.	We must, however, be quite clear about one thing. The newly elected President of Russia has the unique opportunity to make a new beginning, to move towards democracy and the rule of law and towards a less nationalistic and aggressive foreign policy.
Aber dann muss er sich aus den Verstrickungen von Gazprom befreien, dann muss er sich aus dem System Putin befreien, und dafür haben wir leider nicht die geringsten Anzeichen.	That means, however, that he will have to extricate himself from the coils of Gazprom and free himself from the Putin system; sadly, there is not the least indication of that.
Deshalb ist es unsere Pflicht, ehrlich Kritik zu üben.	That is why it is our duty to voice honest criticisms.
Nicht die sind die Freunde Russlands, die wie der ehemalige deutsche Bundeskanzler Schröder als Hofsänger und Lobredner des Systems Putin wirken und sich in die Propaganda dieses Systems und in die wirtschaftlichen und nationalistischen Interessen dieses Systems einbinden lassen, sondern die sind die Freunde Russlands, die für die Menschen- und Bürgerrechte des russischen Volkes eintreten, das eine Chance auf eine demokratische Entwicklung hat.	It is not those who, like former German Chancellor Schröder, sing the praises of the Putin system and allow themselves to become involved in the propaganda and in the economic and nationalistic interests of that system, who are Russia's friends; no, Russia's friends support the human and civil rights of the Russian people, who have a chance of democratic development.
Wenn wir schweigen, dann werden Demokratie und Rechtsstaatlichkeit in ihren schwachen Ansätzen, die Präsident Jelzin entwickelt und Präsident Putin gefährdet hat, endgültig erstickt, und dies kann nicht im Interesse Europas und auch nicht im Interesse des russischen Volkes sein!	If we remain silent, the small seeds of democracy and the rule of law that President Yeltsin sowed and that President Putin has endangered will finally be suffocated, and that cannot be in the interest of Europe or in the interest of the Russian people.
(Beifall)	(Applause)
