Frau Präsidentin! Am 10. November wurden bei einem Bombenattentat gegen Christen fünf Menschen getötet, und nur wenige Tage zuvor wurde ein Anschlag gegen eine katholische Kathedrale verübt.	Madam President, on 10 November, five people were killed in a bomb attack against Christians and just a few days previously, there was an attack on a Catholic cathedral.
100 Personen wurden als Geiseln genommen, und 40 Tote waren die Folge.	One hundred people were taken hostage and 40 died as a result.
In den letzten Jahren flohen 900 000 Christen aus dem Irak.	In recent years, 900 000 Christians have fled Iraq.
Die Geschehnisse zeichnen ein trauriges Bild der Situation für Christen im Irak, aber nicht nur im Irak, sondern im gesamten Nahen und Mittleren Osten.	These events offer a sad illustration of the situation for Christians in Iraq and in the entire Middle East region.
Es handelt sich hier um keine Einzelfälle, es ist vielmehr ein globaler Trend, der sich nicht irgendwo, sondern an den Grenzen Europas abspielt, wie auch in Ägypten, und ansatzweise auch leider in der Türkei abzeichnet.	These are not isolated incidents, but rather a global trend that is being played out on Europe's borders, as well as in Egypt and also, occasionally, in Turkey.
Die EU hätte genug Druckmittel, Christendiskriminierung zu bekämpfen.	The EU should be able to exert enough pressure to combat discrimination against Christians.
Denken wir doch nur an den nördlichen Teil von Zypern, wo seit der türkischen Besetzung ca. 150 Kirchen zerstört bzw. in Moscheen umgewandelt wurden und nur noch eine Kirche besteht, in der nur noch einmal im Jahr eine Messe für die christliche Bevölkerung abgehalten werden darf, und das nicht im Irak, sondern im Mittelmeer, am Rande Europas.	We only have to think of the northern part of Cyprus, where approximately 150 churches have been destroyed or converted into mosques since the Turkish occupation and where only one church remains where the Christian population is permitted to celebrate one mass each year. Remember, this is not Iraq I am talking about, but an island in the Mediterranean on the edge of Europe.
Ich halte daher die Idee eines permanenten Monitoring-Systems für Christenverfolgung weltweit für sehr klug und sinnvoll.	I believe that it makes sense to introduce a permanent system for monitoring Christian persecution.
Es müssen auch konkrete Aktionen folgen, wie zum Beispiel eine konsequente Aufnahme von Christenverfolgungsklauseln in internationalen Handelsverträgen mit der EU.	Concrete actions would have to follow; for example, the consistent inclusion of clauses prohibiting the persecution of Christians in international trade agreements with the EU.
Es kann nicht sein, dass wir einerseits Geschäfte machen wollen, auf der anderen Seite aber blind sind, wenn Christen verfolgt werden.	We cannot have a situation where we want to do business but are content to turn a blind eye when Christians are persecuted.
Abschließend ein Wort zum ehemaligen Außenminister Aziz: Auch ehemalige Mitglieder des Sadam Hussein-Regimes haben Anspruch auf ein ordentliches Gerichtsverfahren.	I would like to close with a few words about the former foreign minister, Mr Aziz: Even former members of the Saddam Hussein regime are entitled to the due process of the law.
Rachehinrichtungen haben hier keinen Platz.	Revenge executions have no place here.
Auch diese ehemaligen Minister sollen einen fairen Prozess bekommen.	Even these former ministers deserve a fair trial.
Vor allem in einem jungen Staat, der ein demokratischer Staat werden möchte, kann man das nicht akzeptieren, und ich fordere, dass man von Seiten der EU entsprechende Maßnahmen ergreift und klar vorgeht.	This cannot be accepted, particularly in a young country that aims to become a democratic state. For this reason, I would call on the EU to take the appropriate steps and to proceed clearly.
