Herr Präsident, meine Damen und Herren! Im Namen der EVP-Fraktion möchte ich sagen, daß auch dieser Richtlinienvorschlag über die Angleichung der Rechts- und Verwaltungsvorschriften für die Einstufung, Verpackung und Kennzeichnung gefährlicher Zubereitungen ein gutes Beispiel ist für die sinnvolle europäische Gesetzgebung.	Mr President, ladies and gentlemen, let me say on behalf of the EPP Group that this proposal for a directive concerning the approximation of the laws, regulations and administrative provisions relating to the classification, packaging and labelling of dangerous preparations is another good example of sensible European legislation.
Das Problem der gefährlichen Zubereitungen ist schon seit 1988 gemeinschaftsweit geregelt.	The question of dangerous preparations has been regulated on a Community-wide basis since 1988.
Diese Regelung wurde aber bereits mehrfach ergänzt und geändert.	But that regulation has been supplemented and amended on several occasions.
Mit dem vorliegenden Kommissionsvorschlag wird nicht nur eine Überarbeitung und Zusammenfassung verschiedener Gesetzgebungen vorgenommen, sondern durch die Einbeziehung der Auswirkungen gefährlicher Zubereitungen auf die Umwelt eine noch bestehende Lücke in der Gesetzgebung geschlossen.	The present Commission proposal not only revises and brings together various legislative measures but also closes a legislative loophole by covering the environmental effects of dangerous preparations.
Die zu regelnde Materie ist deshalb so kompliziert, weil es sich nicht nur um viele mehrere tausend -Wirkstoffe handelt, sondern um noch sehr viel mehr Zubereitungen, in denen diese Wirkstoffe enthalten sind.	The reason this question is so complex is that it does not only involve a great many - several thousand - substances, but also an even greater number of preparations containing these substances.
Es handelt sich hier um mehrere hunderttausend.	It is a matter of several hundreds of thousands of them.
Noch komplizierter wird es, weil Zubereitungen nicht nur an den Endverbraucher verkauft werden, sondern es auch viele Zubereitungen gibt, die nur innerhalb der Industrie weiterverwendet werden.	Things become even more complicated because preparations are not just sold to the end user but many of them are only used within the industry.
Hersteller von Zubereitungen sind viele kleine und mittlere Betriebe.	Many small and medium-sized enterprises produce these preparations.
Von ihnen wird die Bereitstellung aller erforderlichen Daten erwartet.	They are also expected to produce all the necessary data.
Das bedeutet, der Schutz von Mensch und Umwelt muß selbstverständlich gewährleistet sein.	That means they must of course ensure that man and the environment are protected.
Bei darüber hinausgehenden Daten muß man aber eine vernünftige Abwägung treffen zwischen dem Aufwand und dem zusätzlichen Nutzen.	In the case of any further data, however, we must achieve a reasonable balance between cost and added benefit.
In dieser Hinsicht war meiner Meinung nach bereits der Kommissionsvorschlag eine sehr gute Grundlage.	In this respect, I believe that the Commission proposal formed a very good basis.
Sogar für die meisten als nicht gefährlich eingestuften Zubereitungen muß der Hersteller ein Sicherheitsdatenblatt zur Verfügung stellen, wenn dies von den Nutzern gewünscht wird.	Even in the case of most preparations not regarded as dangerous, the producer must provide a safety data sheet if the users so wish.
Besondere Probleme ergeben sich natürlich bei der Kennzeichnung.	Labelling, of course, presents particular problems.
Sie soll einerseits für den Endverbraucher verständlich sein, andererseits aber viele Informationen liefern, die zum Beispiel für einen Weiterverarbeiter wichtig sind, für die Öffentlichkeit aber völlig uninteressant.	On the one hand it has to be comprehensible to the end user, on the other hand it must include a lot of information that may be important to the processor but is of no interest whatsoever to the general public.
Ich halte es für wichtig, bei der Kennzeichnung auf wirklich gravierende Gefahren hinzuweisen.	I think it is important for the labelling to indicate really serious risks.
Das können drei, fünf oder sieben sein.	There may be three, five or seven of them.
Es können aber nicht noch zusätzlich 20 mögliche oder denkbare Gefahren aufgezeigt werden.	But it cannot list another 20 potential or conceivable risks.
Damit ist jedes Etikett überfordert, und der Verbraucher wird eher verwirrt als informiert.	That would involve too much labelling and would confuse rather than inform the consumer.
Dies gilt auch für die Angabe von chemischen Formeln, die der normale Verbraucher nicht versteht und bei denen oftmals die Nennung einer Ersatzbezeichnung zum Beispiel Formaldehyd sinnvoller wäre.	The same applies to listing the chemical formulas, which the normal consumer cannot understand and where giving the more general name - for instance formaldehyde - would be more sensible.
Genau das ist der Grund, warum es Probleme mit einigen Änderungsanträgen gibt.	That is precisely why some of the amendments give rise to problems.
Eine solche Informationsfülle bietet auch keineswegs mehr Schutz, sondern durch Unübersichtlichkeit eher das Gegenteil.	Nor would such an abundance of information offer more protection; in fact it is more likely to do the opposite because it is confusing.
Auch wenn man meint, durch Aufzählung einen allgemeinen Oberbegriff zu konkretisieren und damit zu verbessern, erreicht man in der Praxis tatsächlich das Gegenteil, denn eine Aufzählung grenzt ein und läßt mögliche weitere Gesichtspunkte, die der Oberbegriff beinhaltet, unerwähnt.	Even if people might think that lists can clarify a generic term, in practice they do the opposite, for lists are limiting and disregard other possible aspects implicit in the generic term.
Das sind die Hauptgründe für die Ablehnung einiger Änderungsanträge des Ausschusses durch meine Fraktion.	These are the main reasons why my group will reject some of the committee's amendments.
Ich möchte abschließend noch auf einen Punkt hinweisen, Herr Kommissar, und zwar auf die fehlerhafte Übersetzung.	To finish let me draw your attention to one more point, Commissioner, namely the poor translation.
Ich kann zumindest für die deutsche Fassung sagen, daß sie eine Reihe von Fehlern enthält.	The German version at least contains a number of mistakes.
Es ist nämlich schon ein Unterschied, ob es Patentierung oder Potenzierung heißt.	For there is a difference between 'patentierung ' (patenting) and 'potenzierung ' (potentiation).
Es gibt mehrere solche Dinge in dem Text.	There are several things like this in the text.
Ich habe das schon im Ausschuß angesprochen, aber leider wurden die Fehler nicht korrigiert.	I mentioned this in committee too, but unfortunately the mistakes were not corrected.
Ich bitte die Kommission recht herzlich, das noch einmal zu überprüfen.	I cordially request the Commission to look into this again.
