im Namen der PPE-Fraktion. - Frau Präsidentin! Im bürgerkriegsähnlichen Straßenkampf sind allein seit letzter Woche 75 Menschen ums Leben gekommen und mehr als 1 800 wurden verletzt.	Madam President, in the street fighting which has come to resemble a civil war, 75 people have been killed and more than 1 800 injured since last week alone.
Die Anführer der Demonstranten haben sich nach massivem Militäreinsatz ergeben.	Following heavy military intervention, the leaders of the demonstrators have surrendered.
Doch die Situation in Bangkok eskaliert weiter.	However, the situation in Bangkok is continuing to escalate.
Ich habe gestern und heute Anrufe dazu erhalten.	I have received phone calls about it both yesterday and today.
Bisher sind einige Teile der Hauptstadt nicht betroffen gewesen, das hat sich verändert.	Until now, some areas of the capital were not affected by the conflict, but that has changed.
Aber auch im Nordosten drohen chaotische Verhältnisse.	The situation in the north-east is also chaotic.
Die dramatischen Bilder müssen doch eine Botschaft vermitteln!	The dramatic images convey one clear message.
Egal, ob die Menschen in roten Hemden sind oder in schwarzen, in gelben oder in grünen. Alles hat die Bedeutung: Stopp der Gewalt, lasst die Lage nicht weiter eskalieren!	Regardless of whether people are wearing red, black, yellow or green shirts, they must stop the violence and not allow the situation to escalate any further.
Die Haltung der EVP ist eindeutig: Es gibt keine Alternative zu sachlichen Gesprächen.	The position of the Group of the European People's Party (Christian Democrats) is clear.
Ein unabhängiges Komitee muss alle Vorfälle untersuchen.	There is no alternative to objective discussions.
Und wir begrüßen ausdrücklich den Plan, die Parlamentswahl vorzuziehen.	All the incidents must be investigated by an independent commission.
Die EU, Herr Kommissar, muss eine aktive Rolle übernehmen und als Vermittler auftreten.	We very much welcome the plan to bring the parliamentary elections forward.
Wir haben die diplomatischen Mittel, um die Spirale der Gewalt zu durchbrechen und konstruktive Dialoge auf den Weg zu bringen.	Mr Tajani, the EU must take an active role and act as mediator. We have the diplomatic means to break the spiral of violence and start the process of constructive dialogue.
Herr Kommissar, trauen wir uns, denn Thailand taumelt!	Mr Tajani, we must act, because Thailand is being shaken to its foundations.
