Herr Präsident! Ich freue mich sehr, dass der Präsident auch den Berichterstatter zu dem Thema endlich zu Wort kommen lässt.	Mr President, I am very pleased that the President has finally given the floor to the rapporteur.
Das ist schon sehr überraschend!	I am also quite surprised!
Wir üben im Moment noch ein wenig mit den Neufassungsregeln.	At this time, we are still getting used to the recast rules.
Ich möchte aber darauf aufmerksam machen, dass die Anwendung dieser Regeln keine Überraschung ist, auch nicht kurz vor einer Abstimmung.	I would, however, like to draw attention to the fact that the application of these rules is no surprise, even just before a vote.
Wir haben diese Regeln schon im Ausschuss konsequent angewendet, und es ist nur logisch, dass sie im Plenum konsequent angewendet werden.	We have already applied these rules consistently in committee and it is only logical for them to be applied consistently in plenary.
Wenn wir jetzt abstimmen, käme kein einziger Änderungsantrag und kein einziger Kompromiss zur Abstimmung, über den nicht diskutiert worden wäre.	If we were to vote now, there would not be a single amendment and not a single compromise up for voting that have not been discussed.
Alles hat einen Hinweis auf der Abstimmungsliste.	Everything is itemised on the voting list.
Es gibt mit der gleichen Begründung wie der von Guido Sacconi, nur mit einer anderen Schlussfolgerung überhaupt keinen Grund für eine Verschiebung.	For the same reason as Mr Sacconi, but with a different conclusion, I see absolutely no reason to postpone.
Wir können jetzt abstimmen!	We can vote now!
(Beifall)	(Applause)
