Mitglied der Kommission. - Herr Präsident! Darf ich noch einmal zusammenfassen: Es war eine äußerst interessante Debatte, und wir alle sehen ganz klar die Notwendigkeit, hier zu reagieren.	Member of the Commission. - Mr President, may I sum up once again: it was an extremely interesting debate and we all very clearly see the need to respond to this.
Ich verstehe natürlich, dass Sie alle eine möglichst schnelle Reaktion wollen.	I understand, of course, that you all want the fastest possible response.
Ich darf Ihnen sagen, dass es auch eine Richtlinie gibt, nämlich die Richtlinie 2000/43/EG, die bereits die Anwendung des Grundsatzes der Gleichbehandlung ohne Unterschied der Rasse oder der ethnischen Herkunft in den Bereichen Beschäftigung, Soziales, Bildung sowie Zugang zu und Versorgung mit Gütern und Dienstleistungen garantiert und die auch für die Roma gilt.	I should tell you that there is also a directive, Directive 2000/43/EC, which already guarantees the application of the principle of equal treatment, with no differentiation between race or ethnic origin in the employment, social, and educational sectors and in access to and supply of goods and services, which also applies to the Roma.
Auch das, glaube ich, ist hier wesentlich.	I believe this is also fundamental here.
Diese Richtlinie ermöglicht dann auch positive Maßnahmen in den Mitgliedstaaten.	This directive also makes positive measures possible in the Member States.
Allerdings ist es wahr, dass die Mitgliedstaaten nicht verpflichtet sind, diese Maßnahmen in ihre nationalen Rechtsvorschriften aufzunehmen.	However, it is true that the Member States are not obliged to incorporate these measures into their national legislative provisions.
Die europäischen Rechtsvorschriften müssen aber zur Anwendung kommen, und ich darf sagen, dass wir als Kommission fest entschlossen sind, die Umsetzung sicherzustellen.	The European regulations do have to be applied, however, and I should say that we at the Commission have made the firm decision to ensure that they are implemented.
Daher hat die Kommission tatsächlich im vergangenen Jahr gegen 22 Mitgliedstaaten, die die europäischen Vorschriften nicht ordnungsgemäß umgesetzt haben, ein Vertragsverletzungsverfahren eingeleitet, darunter, Herr Agnoletto, auch Italien.	The Commission has in fact initiated infringement procedures in the past year against 22 Member States that have not implemented the European regulations properly, including Italy, Mr Agnoletto.
Was die Eingliederung von Menschen in den Arbeitsmarkt betrifft, so stellt der Europäische Sozialfonds hierfür auch unser wichtigstes Instrument dar.	As regards the integration of people in the job market, the European Social Fund is also our most important instrument for this.
Ein wesentlicher Teil der Maßnahmen, die darauf abzielen, die Beschäftigungsfähigkeit der Roma zu verbessern, kann durch diesen Europäischen Sozialfonds mitfinanziert werden.	A substantial proportion of the measures targeted to improving the employability of the Roma can be co-financed by the European Social Fund.
Von 2000 bis 2006 gingen zum Beispiel rund 275 Millionen Euro an speziell auf die Integration von Roma ausgerichtete Projekte.	Between 2000 and 2006, approximately 275 million euros, for example, were earmarked for projects targeted specifically at integrating the Roma.
Die Hochrangige Expertengruppe für die Integration ethnischer Minderheiten hat hervorgehoben, dass bestimmte vom ESF unterstützte Projekte wie "Acceder" in Spanien beispielhaft für eine wirksame Integration der Roma sind.	The high-level group of experts on the integration of ethnic minorities has pointed out that certain projects supported by the ESF, such as the Acceder programme in Spain, for instance, are excellent models of active integration of the Roma.
Ich möchte daher erneut einen dringenden Appell an die einzelstaatlichen Behörden richten, von dieser Möglichkeit Gebrauch zu machen.	I should therefore like to renew an urgent appeal to the individual states to make use of this opportunity.
Ich stimme mit dem Abgeordneten Swoboda überein, dass es natürlich nicht nur die nationalstaatlichen Gremien sind, sondern selbstverständlich auch oft lokale Gremien, die hier eine wichtige Rolle spielen.	I agree with Mr Swoboda that it is not just the bodies of the nation states, of course, that play an important role here, but also often local organisations, of course.
Die soziale Ausgrenzung der Roma ist tatsächlich - das wissen wir alle - ein komplexes Phänomen, zu dessen Bewältigung auch ein einheitlicher, alle wichtigen Aspekte des Lebens der Roma einbeziehender Ansatz erforderlich ist: Bildung, Beschäftigung, Gesundheit, Unterkunft, Infrastruktur.	As we all know, the social exclusion of the Roma is a complex phenomenon and a consistent approach covering all the important aspects of their lives is therefore needed to tackle it. This includes education, employment, health, housing and infrastructure.
Dieser Ansatz erfordert eine wirksame Koordination auf der Ebene der europäischen Institutionen.	This approach requires efficient coordination at the level of the European institutions.
Ich bin überzeugt, dass wir mit Hilfe dieser Maßnahmen im kommenden Jahr wirkliche Fortschritte machen werden.	I am convinced that real progress will be made over the next year with the help of these measures.
Ich habe natürlich gehört, dass manche von Ihnen - nicht alle - sich einen eigenen Kommissar wünschen würden, der sich dieser Thematik annimmt, und ich werde das selbstverständlich an den Kollege Špidla weiterleiten.	I have, of course, heard that many of you - not all - would like a certain Commissioner to take on this subject and I shall, of course, convey this to my colleague, Mr Špidla.
