Vizepräsident der Kommission. - Frau Präsidentin, Frau Ratspräsidentin, meine sehr verehrten Damen und Herren Abgeordneten! Staatsfonds sind zu wichtigen Akteuren im globalen Finanzsystem geworden, und sie sind in letzter Zeit zu Recht zunehmend in den Mittelpunkt des öffentlichen Interesses gerückt.	Madam President, Madam President-in-Office of the Council, ladies and gentlemen, sovereign wealth funds have become major players in the global finance system and more recently have with good reason been attracting increasing public attention.
Deshalb hatte die Europäische Kommission in der bereits erwähnten Mitteilung vom Februar dargelegt, wie Europa unserer Meinung nach damit umgehen soll.	In its aforementioned February communication the European Commission has therefore set out how, in our opinion, Europe should respond to this challenge.
Der Europäische Rat hat auf seiner Frühjahrstagung seine uneingeschränkte Unterstützung für den von der Kommission vorgeschlagenen Ansatz signalisiert.	At its spring meeting the European Council unreservedly endorsed the approach being proposed by the Commission.
Die Ausgangslage ist einfach: Die Europäische Union ist der größte Exporteur von Direktinvestitionen überhaupt und zieht umgekehrt auch selbst viele solche Investitionen an.	The situation as it stands is simple: the European Union is the world's largest exporter of direct investments and at the same time also attracts a lot of investment capital in the opposite direction.
Das wollen wir auch so haben.	This is all very welcome.
Investitionen und Offenheit gehören zu den wichtigsten Triebkräften für Wachstum und Beschäftigung in Europa.	Investment and openness are two of the main driving forces for growth and employment in Europe.
Wir können und sollten keinen Rückzieher machen, sondern zu unserem Bekenntnis zu einem offenen Investitionsumfeld stehen.	We cannot step back from our commitment to provide an open environment for investment.
Staatsfonds investieren nicht erst seit gestern, sie investieren seit ungefähr fünfzig Jahren in Europa.	Sovereign wealth funds did not just arrive on the investment scene yesterday but have in fact been investing in Europe for about 50 years.
Sie sind verantwortungsvolle und zuverlässige Investoren, die einen langfristigen und stabilen Ansatz verfolgen, der sich bei den jüngsten Turbulenzen auf den Finanzmärkten im Übrigen sehr bewährt hat.	These responsible and reliable investors have pursued a long-term, stable policy that, moreover, has certainly stood the test during the recent turmoil in the financial markets.
Die Fonds haben Kapital zur Verfügung gestellt, als es am dringendsten gebraucht wurde.	These funds have provided capital just when it was most desperately needed.
Wir haben zu diesem Zeitpunkt auch keinerlei Anhaltspunkte dafür, dass Staatsfonds Wechselkurse negativ beeinflussen.	Neither do we at this time have any grounds for assuming that sovereign wealth funds are having a negative impact on exchange rates.
Es gibt keine besonderen Anzeichen dafür, dass Staatsfonds von US-Dollar auf Euro umstellen, und sie bewegen sich im Übrigen noch nicht in einer solchen Größenordnung, als dass sie größeren Einfluss auf die Entwicklung der internationalen Wechselkurse hätten.	There are no real indications that such funds are switching from US dollars to euros and, moreover, their order of magnitude is not yet on a level that would enable them to have a significant effect on developments in the international money markets.
Anzahl und Größe dieser Fonds nehmen derzeit schnell zu.	The number and size of these funds is currently growing rapidly.
Die Investitionsmuster verändern sich.	Investment patterns are changing.
Auch die geopolitische Landkarte der Staaten, die diese Fonds einrichten, ändert sich.	Even the geopolitical map of those countries that are setting up these funds is changing.
Umfang und Qualität der Informationen, die die Fonds dem Markt zur Verfügung stellen, unterscheiden sich von Fonds zu Fonds sehr stark, und daher kommt die Sorge, dass die Investitionen dieser Fonds den beteiligten ausländischen Regierungen einen zu großen politischen Einfluss verschaffen könnten, und das ist eine Sorge, die wir ernst nehmen müssen.	The scope and the quality of the information that the funds are making available to the market tend to differ enormously from fund to fund and hence the fear that the investment of these monies could give the foreign governments concerned excessive political influence, and that is a concern that we have to take seriously.
Wenn die Fonds transparent sind und klare Rechenschaftsregeln beachten, sollte die Tatsache, dass es sich um staatliche Anlageinstrumente handelt, keinen Anlass zur Besorgnis geben.	If the funds are transparent and comply with clear rules of accountability then the fact that they are State-owned investment vehicles should not give cause for concern.
Was wir brauchen, ist Vertrauen in die rein wirtschaftliche Natur ihrer Ziele, und deshalb sind Transparenz und corporate government die Schlüsselfaktoren.	What we need is confidence in the purely commercial nature of their objectives, which means that transparency and corporate governance are the key factors.
In der Mitteilung der Kommission sind einige der Optionen aufgezeigt worden.	The communication from the Commission sets out some of the options that are available.
Regulierung dürfte kaum die richtige Antwort sein.	Regulation is scarcely the best response.
Im Binnenmarkt müssen alle Investoren dieselben Wettbewerbs-, Binnenmarkt- und Arbeitsrechtsvorschriften beachten.	All investors in the single market should have to observe the same regulations as they apply to competition, the internal market and employment law.
Alle Vorschriften, die die Mitgliedstaaten in Bezug auf ausländische Investitionen zum Schutze der öffentlichen Sicherheit und Ordnung erlassen, müssen die Gemeinschaftsvorgaben respektieren.	The various instruments on foreign investments that Member States adopt in order to protect public security, law and order must abide by Community guidelines.
Aber, Frau Abgeordnete Berès, ich möchte das klarstellen, die Mitgliedstaaten haben das Recht, solche Vorschriften zu erlassen, und die meisten haben es ja auch längst getan.	However, Mrs Berès, I would like to point out that Member States are entitled to adopt such measures and indeed most have been doing that for some time.
Die Kommission wird dies aufmerksam verfolgen, aber eine spezifische Überprüfung ist derzeit nicht geplant.	The Commission will monitor this closely, though there are as yet no plans to carry out a detailed audit.
Eine Überprüfung von Investitionen in sensiblen Sektoren auf EU-Ebene müsste zudem alle Quellen der Investitionen in den Blick nehmen, nicht nur die Staatsfonds.	Any review of investments in sensitive sectors at EU level also has to examine all investment sources, not just sovereign wealth funds.
Wir sind uns sicher darin einig, dass es andere Fonds gibt, die uns mehr Sorge machen als Staatsfonds und mit denen wir nicht so leicht über Transparenz und corporate governance reden können.	We are certainly in agreement that there are other types of fund that give more cause for concern than sovereign wealth funds and here it is not so easy to talk about transparency and corporate governance.
Richtig ist ganz gewiss, dass wir bei einer globalen Frage nicht mit einem engen europäischen Ansatz arbeiten können, wir müssen einen internationalen, globalen Ansatz suchen.	It is certainly correct to say that we cannot tackle a global issue by adopting a narrow European approach, but rather we need to seek an international and global solution.
Die Kommission glaubt, dass das Beste ein Verhaltenskodex ist, der auf globaler Ebene gemeinsam von den Empfängerländern und den Fonds selbst erarbeitet wird.	The Commission believes that the best answer would be a code of conduct that would be developed jointly at a global level by the recipient countries and by the funds themselves.
Ein freiwilliger Verhaltenskodex, der zentrale Standards für governance und Transparenz festlegt, würde für mehr Klarheit in Bezug auf das Funktionieren der Fonds sorgen.	A voluntary code of conduct that lays down basic standards for governance and transparency would ensure greater clarity in the functioning of the funds.
Seit der Europäische Rat im März seine Unterstützung für diesen Ansatz signalisiert hat, hat die Europäische Kommission im IWF und in der OECD aktiv an den Arbeiten zur Definition von best practices mitgewirkt.	Since the European Council meeting in March signalled its support for this approach the European Commission has been actively involved in the work of the IMF and OECD on the definition of best practices.
In beiden Organisationen werden Fortschritte gemacht.	Progress is being made in both these organisations.
Ja, ich kann sagen, die Umrisse einer Lösung zeichnen sich ab, und wir haben einen starken und einheitlichen europäischen Ansatz, den wir verfolgen.	I can certainly say that a solution is now beginning to take shape and we have a well-defined and integrated European approach that we are now pursuing.
Wir dürfen nicht vergessen, dass es sich hier um einen zweiseitigen Prozess handelt.	We should not forget that this is a bilateral process.
Es liegt im Interesse aller, Klarheit zu schaffen.	It is in everyone's interest to achieve clarity.
Für die Fonds würde dies Stabilität bedeuten und das Risiko von Rückschlägen verringern.	For the funds themselves, this will mean stability and reduce the risk of setbacks.
Für die Volkswirtschaften, in denen die Fonds investieren, bannt ein stabiler, berechenbarer und diskriminierungsfreier die Gefahr, dass diese wichtigen Investoren mit den Füßen abstimmen, das heißt Europa verlassen und andernorts investieren.	For those national economies in which the funds are investing, a stable, predictable and non-discriminatory framework will eliminate the risk of these important investors voting with their feet, in other words leaving Europe and investing elsewhere.
Wir werden die Arbeit im IWF und in der OECD weiter voranbringen.	We intend to take the work of the IMF and OECD further.
Wir haben einen starken Konsens innerhalb der Union - einen gemeinsamen Ansatz.	We have a strong consensus within the Union and this means we have a common approach.
Mitgliedstaaten haben sich nicht zu Alleingängen entschlossen.	Member States have not opted to go it alone.
Es gibt keinen einzigen Alleingang eines Mitgliedstaates.	In fact not one single Member State wishes to play a lone hand.
Das verleiht unserer Stimme Nachdruck in diesem Prozess, und deshalb muss es auch unbedingt so bleiben.	This strengthens our argument and it is important that we maintain this whatever happens.
Mit dieser Unterstützung können wir damit rechnen, dass unsere Politik großen Einfluss hat, und die Kommission ist zuversichtlich, dass wir dem Europäischen Parlament bis zum Ende dieses Jahres über konkrete und positive Ergebnisse berichten können.	With this kind of support we can expect our policies to carry a lot of weight and the Commission is confident that by the end of this year we will have concrete results of a positive nature to report to Parliament.
