Verfasser. - Herr Präsident! Wir haben hier eine sehr gute Entschließung zur Situation der Flüchtlinge aus dem und im Irak vorliegen. Allerdings verschweigt diese Entschließung den zentralen Punkt, nämlich die Ursachen für die Flucht der Menschen in und aus dem Irak.	author. - Mr President, although this resolution on the situation of refugees from and in Iraq is a very sound one, it is silent on the central issue, namely the reasons why there are refugees in and from Iraq.
Die zentrale Ursache ist die Besetzung des Irak, und vor allem die Art der Besetzung des Irak durch US-Truppen, britische Truppen und auch andere Truppen aus EU-Staaten.	The primary reason is the occupation of Iraq by troops from the US, the UK and other EU Member States, and, above all, the nature of that occupation.
Wer eine solche Besatzungspolitik betreibt, braucht sich nicht über die Flüchtlinge zu wundern.	If you pursue a policy of occupation of this nature, you should not be surprised when it generates refugees.
Trotz der restriktiven Asylpolitik Deutschlands sind Menschen aus dem Irak inzwischen die größte Gruppe von Asylsuchenden in Deutschland.	Despite Germany's restrictive asylum policy, people from Iraq now form the largest group of asylum-seekers in that country.
Innerhalb des Irak sind nach UNHCR-Angaben 1,7 Millionen Menschen auf der Flucht. 2 Millionen sind in den Nachbarstaaten.	According to figures from the Office of the United Nations High Commissioner for Refugees (UNHCR), there are 1.7 million refugees within Iraq and a further 2 million in neighbouring countries.
Diese Menschen fliehen, weil dort eine Kriegssituation herrscht.	These people are fleeing because Iraq is in a state of war.
Die Bloomberg School of Public Health und die John-Hopkins-Universität haben eine Studie vorgelegt - in der New York Times und der Washington Post wurde sie publiziert - wo es heißt, dass die Zahl der Menschen, die aufgrund der Invasion und der Folgen über die normale Sterblichkeit hinaus zwischen März 2003 und Juli 2006 gestorben sind, hochgerechnet bei 650 000 Irakern liegt.	The Bloomberg School of Public Health and the Johns Hopkins University have presented a study, published in the New York Times and the Washington Post, which estimated the number of Iraqis over and above the normal mortality rate who died as a result of the invasion and its consequences between March 2003 and July 2006 to be 650 000.
600 000 seien diesen Schätzungen zufolge durch direkte Gewalt gestorben, 50 000 an Krankheiten und aus anderen Ursachen.	Of these, the estimates count 600 000 people who have died as a direct result of violence and 50 000 who have died as a result of disease and other causes.
In der Studie heißt es ferner, dass nach Abschluss der Invasion 31 % der Opfer durch Koalitionstruppen oder Luftangriffe getötet worden seien.	The study goes on to say that, after the end of the invasion, 31% of the victims were believed to have been killed by coalition troops or air raids.
Das Risiko eines gewaltsamen Todes liegt nach Angaben der John-Hopkins-Universität um das 58-fache höher als vor der Invasion.	According to the Johns Hopkins University, the risk of dying a violent death is 58 times higher than before the invasion.
Liebe Kolleginnen und Kollegen! Diese Zahlen zeigen, dass die Besatzung im Irak falsch ist und endlich beendet werden muss.	What I want to say to this House is that these figures show that the occupation of Iraq is wrong and must finally be brought to an end.
Die gesamte Unterstützung des Krieges, die von einer Reihe von EU-Staaten, unter anderem auch Deutschland, geleistet wird, muss endlich beendet werden.	The collective support of this war by a number of EU Member States, including Germany, must cease.
Dann wird es tatsächlich so sein, dass nicht mehr so viele Menschen fliehen müssen, wie das im Moment der Fall ist und wie das in der Entschließung sehr richtig angesprochen wurde.	If that happened, there would not, in fact, be as many people who have to flee as there are at present, as has been quite properly stated in the resolution.
