Verfasser. - Herr Präsident! Erneut kam es zu einem tödlichen Zwischenfall an der chinesisch-nepalesischen Grenze.	author. - Mr President, there has been another incident with fatal consequences at the border between China and Nepal.
Als am 30. September eine Gruppe von Tibetern über den Nangpa-Pass nach Nepal flüchten wollte, eröffneten chinesische Grenzposten das Feuer auf diese unbewaffneten Zivilisten.	When, on 30 September, a group of Tibetans - all of them unarmed civilians - attempted to flee over the Nangpa Pass to Nepal, Chinese border guards opened fire on them.
Die 17jährige Nonne Kelsang Namtso wurde getötet, es gab viele Verletzte, 30 Personen wurden verhaftet, darunter Frauen und neun Kinder.	Kelsang Namtso, a seventeen-year-old nun, was killed; many people were wounded, and thirty arrested, among them women and nine children.
Ich stimme meinen Vorrednern zu: Dieses Drama wäre nie ans Tageslicht gekommen, wenn nicht zufällig ein rumänisches Kamerateam vor Ort gewesen wäre, das das Geschehen filmte.	I wish to echo what was said by the previous speakers. This tragedy would never have come to light had it not been for a Romanian camera crew that was on the scene by chance and filmed what happened.
Die Bilder liefen zur Hauptsendezeit im niederländischen Fernsehen.	The pictures they took appeared on Dutch television at peak viewing time.
Trotz des Dokuments behauptet Peking, es habe keine Toten, nur Verletzte gegeben, überdies hätten die Tibeter das Feuer eröffnet und die Chinesen seien gezwungen gewesen, sich zu verteidigen.	Despite this documentation, Peking maintains that there were injuries but no deaths and that, moreover, it had been the Tibetans who had opened fire and the Chinese had been obliged to defend themselves.
Wir verurteilen das brutale Vorgehen der chinesischen Sicherheitskräfte und fordern die Behörden auf, die Gefangenen menschenwürdig zu behandeln und internationale Vereinbarungen einzuhalten. China hat der UN-Charta zu den Rechten des Kindes zugestimmt, die Minderjährige vor staatlicher Willkür und Verhaftungen schützt.	We condemn this brutal action on the part of the Chinese security forces and call on the authorities to treat their captives in a humane manner and in compliance with international agreements, for China is a signatory to the UN Charter on the Rights of the Child, which protects minors from arrest and from arbitrary treatment on the part of the state.
Die Vorfälle am Nangpa-Pass müssen schnellstmöglich untersucht werden, und die Verantwortlichen müssen zur Rechenschaft gezogen werden.	What happened at the Nangpa Pass must be investigated with the minimum possible delay, and those responsible must be called to account for their actions.
Diese Übergriffe auf wehrlose Zivilisten gehören auf die Tagesordnung des nächsten EU-China- Menschenrechtsdialogs.	These attacks on defenceless civilians must be put on the agenda for the next EU/China dialogue on human rights.
(Beifall)	(Applause)
