Berichterstatter. - Herr Präsident, sehr geehrte Damen und Herren! Ich möchte nur darauf hinweisen, dass wir mit diesem heutigen Beschluss etwas tun, was wir 2004 tun wollten und der Rat im Frühjahr 2004 abgelehnt hat, nämlich die Prüfungsmöglichkeiten für Eurostat zu erweitern, die Kompetenz zu erweitern und die Prüfung zu automatisieren.	Mr President, ladies and gentlemen, I should merely like to point out that with today's decision, we are doing something that we wanted to do in 2004 and that the Council rejected in the spring of 2004: namely, to widen the auditing possibilities for Eurostat, to increase the scope of its powers and to automate the audit process.
Das ist der erste wichtige gesetzgeberische Schritt als Antwort auf die Erfahrungen der letzten Wochen mit der Krise.	This is the first important legislative step in response to the experiences of the last few weeks as far as the crisis is concerned.
Die Unabhängigkeit von Eurostat muss gestärkt und die Abhängigkeit von den Daten der Mitgliedstaaten reduziert werden.	Eurostat's independence must be strengthened and its dependence on data from the Member States reduced.
Das ist mit dem heutigen Tag in die richtige Richtung entwickelt, aber aus meiner Sicht nicht abgeschlossen.	Today's developments are a step in the right direction, but in my opinion, we have not reached a conclusion.
Es muss jederzeit unangekündigte Kontrollbesuche in den Mitgliedstaaten geben können, und alle relevanten Daten müssen eingesehen werden dürfen.	There must be the possibility for control visits to be made at any time in the Member States without prior arrangement, and all relevant data must be available for examination.
Die Zusammenarbeit mit der Europäischen Zentralbank gehört intensiviert, und es muss zu einer finanziellen und personellen Aufstockung von Eurostat kommen, kombiniert mit einer hochwertigen Ausbildung der Mitarbeiter.	Collaboration with the European Central Bank needs to be intensified, and we must ensure that Eurostat receives increased funding and more staff, combined with high quality training for the latter.
Was will das Parlament zusätzlich?	What does the European Parliament want in addition?
Sanktionen gegen die Mitgliedstaaten, die Statistiken fälschen und falsche Statistiken übermitteln.	Sanctions against Member States which falsify statistics and supply false statistics.
Die Kommission hat einen umfassenden Bericht an das Parlament darüber vorzulegen, was die Fehler in den letzten sechs Jahren waren.	The Commission must present Parliament with a comprehensive report on the mistakes of the last six years.
Wir wollen wissen, wo welche Fehler passiert sind, politisch, rechtlich, kompetenzpolitisch, um die Konsequenzen daraus ziehen zu können.	We want to know where the mistakes occurred and what these mistakes were - whether in matters of policy, of law, or of jurisdiction - so that we can draw the appropriate conclusions.
Die Kommission sollte eine Harmonisierung der Erhebung der statistischen Daten und eine Harmonisierung der Kriterien für Statistikbehörden in den Mitgliedstaaten auf den Tisch legen und vorantreiben.	The Commission should put a harmonisation of statistical data collection and a harmonisation of criteria for statistics authorities in the Member States on the table and push ahead with it.
Wir gehen heute einen richtigen und wichtigen Schritt für die Unabhängigkeit und den Ausbau der Kompetenzen, aber es ist noch nicht aller Tage Abend.	Today, we are taking a correct and significant step towards independence and an increase in powers, but we are not finished yet.
Wir müssen auf diesem Wege weiter voranschreiten.	We must carry on further along this road.
(Beifall)	(Applause)
