Herr Präsident, Frau Palacio Vallelersundi, die Vorsitzende des Ausschusses für Recht und Binnenmarkt ist leider überraschend verhindert und hat mich gebeten, Stellung zu nehmen.	Mr President, Mrs Palacio Vallelersundi, the chairman of the Committee on Legal Affairs and the Internal Market has been unexpectedly called away and has asked me to stand in for her.
Mir war deshalb nur eine kurze Vorbereitungszeit vergönnt, um hier für den Rechtsausschuss Stellung zu nehmen.	I therefore only had a short time to prepare to present the position of the Committee on Legal Affairs.
Worum geht es?	What is at issue here?
Es geht eigentlich nicht um die Sprachlehrer.	It is not in fact language teachers.
Mancher wird vielleicht sagen, das Anliegen ist ohnehin viel zu detailliert und viel zu kompliziert.	Many will perhaps say that the issue is far too detailed and far too complicated.
Es geht eigentlich nicht um Sprachlehrer, sondern um ein Beispiel, wie es im konkreten Fall um das Europa der Bürger bestellt ist.	But it is not about language teachers; it is all about an example, in this case about a citizens' Europe.
Es geht um eine Geschichte, die im Jahre 1989 erstmals beim EuGH anhängig wurde.	It is about a story that was first brought before the European Court of Justice in 1989.
Eine fast zwölfjährige Geschichte voller Kanzleitrost, Hinhaltetaktik, Hoffnungen, auch persönliche Not, um Placebos für die Betroffenen, um die zähe Verteidigung von alten Rechten gegenüber Bürgern, die nichts anderes suchten als ihr gutes Recht.	An almost 12-year old story full of false hopes, stalling tactics, hopes and personal need, about placatory measures for those involved and tough defence of old rights against citizens seeking no more than their due.
Es geht - um Ross und Reiter zu nennen, wie man im Deutschen so schön sagt - um die Rechtssache der Unionsbürger Allué und Coonan gegen die Universität Venedig, es geht um die Rechtssache des Unionsbürgers Allué ebenfalls gegen die Universität Venedig und es geht um die Rechtssache von dem Unionsbürger David Petri gegen die Universität Verona.	Let us name names, to coin a phrase: it is about the case of the Union citizens Allué and Coonan versus the University of Venice, it is about the case of the Union citizen Allué again versus the University of Venice and it is about the case of the Union citizen David Petri versus the University of Verona.
Der Europäische Gerichtshof hat klar Stellung genommen.	The European Court of Justice returned a clear verdict.
Der Europäische Gerichtshof hat in drei Urteilen diesen Bürgern Recht gegeben, die vor dem ersten dieser Urteile durch Lehraufträge im Rang von Lektoren an italienischen Hochschulen eingestellt waren.	The European Court of Justice handed down three judgements vindicating these citizens who, before the first of these judgments, were employed to lecture in Italian universities as lettori.
Der Tenor dieser Urteile ist eindeutig: Die Rechte der Betroffenen auf den freien Verkehr von Arbeitskräften in der Union und das Recht, nicht aus Gründen der Staatsangehörigkeit diskriminiert zu werden, wurden dadurch verletzt, dass Italien den Lektoren nicht gleiche Beschäftigungsbedingungen und gleiche Arbeitsplatzsicherheit geboten hat wie italienischen Staatsangehörigen mit entsprechenden Lehraufträgen an Hochschulen.	The tenet of these judgments is unequivocal: the rights of the persons affected to the free movement of labour and the right not to be discriminated against on grounds of nationality had been violated in that Italy did not offer the lettori the same terms of employment and job security as Italian nationals lecturing at a similar level in universities.
Nach dem ersten Urteil hat sich leider nichts geregt.	Unfortunately, nothing was settled after the first judgement.
Die Gesetzesnovellen, die im Gefolge im Jahr 1995 ergangen sind, sind immer noch nicht in der Lage, Lektoren mit Lehraufträgen den vollen Schutz ihrer Rechte zu garantieren.	The amendments made to the law in its wake in 1995 are still unable to guarantee full protection of the rights of lettori lecturing in universities.
Am Schluss hat sich sogar der Bürgerbeauftragte hinter diese Bürger gestellt.	In the end even the ombudsman backed these citizens.
Aber ich weiß nicht, ob dieses Wortspiel in allen Sprachen ankommt, im Deutschen sagt man "Es ist ein Unterschied, ob man Recht hat oder ob man Recht bekommt. "	I am not sure if this play on words works in the other languages. In German we say, "having a right is one thing, being allowed to exercise it is another" .
Der Rechtsausschuss hat hier eine klare Position formuliert und sich an die Seite der in ihren Rechten eingeschränkten Unionsbürger gestellt.	The Committee on Legal Affairs has formulated a clear position here and thrown its weight behind the Union citizens whose rights have been restricted.
Nun werden Ihnen heute einige Änderungsanträge auf den Tisch gelegt, über die ich, um es gelinde zu sagen, einigermaßen irritiert bin.	Now a number of proposed amendments have been tabled which, to put it mildly, I find somewhat irritating.
Ich will nur zwei Beispiele nennen, mit denen versucht wird, in letzter Minute die Position des Parlaments zu verbessern oder im Einzelfall sogar umzudrehen: Die ursprüngliche, vom Rechtsausschuss vorgeschlagene Erwägung H lautet: "In der Erwägung, dass in diesem viele Jahre dauernden Zeitraum die Betroffenen, die Bürger der Union sind, Einbußen, Stress und Ungewissheit erlitten haben, nachdem sie in Hunderten von Gerichtsverfahren während 12 Jahren an langwierigen und sich wiederholenden Streitigkeiten beteiligt waren, und dass die berechtigten Erwartungen, dass sie ihren Beruf mit angemessenen Laufbahnaussichten ausüben können, enttäuscht worden sind. "	I only intend to refer to two examples which are an attempt to improve or, in one case, to reverse Parliament's position at the eleventh hour: the original recital H proposed by the Committee on Legal Affairs reads: "Whereas the persons affected, who are Union citizens, have suffered losses, stress and uncertainty over this period of several years, as the result of being involved in protracted and repetitive litigation in hundreds of court proceedings over 12 years and have had their legitimate expectation of being able to exercise their profession with reasonable career prospects has been dashed" .
Nun wird ein Antrag vorgelegt, der Änderungsantrag 8, durch den ein paar Wörter gestrichen worden sind und ein kleines Wort hinzugefügt wird, wodurch der Sinn nicht nur verwässert, sondern fast umgekehrt wird.	Now an amendment has been tabled, proposed Amendment No 8, which deletes a few words and adds a few, thereby not only watering down but almost reversing the meaning.
Der Text würde dann heißen: "In der Erwägung, dass die Betroffenen, die Bürger der Union sind, in Hunderten von Gerichtsverfahren während zwölf Jahren an langwierigen und sich wiederholenden Streitigkeiten beteiligt waren und dass ihre berechtigten Erwartungen enttäuscht worden sind. "	The text would then read: "Whereas the persons affected, who are Union citizens, have been involved in protracted and repetitive litigation and have seen their legitimate expectations dashed."
Dies ist nicht nur in der deutschen Sprache ein deutlicher Unterschied.	It is not only in German that this makes a clear difference.
Aber ich komme zu dem für mich viel gravierenderen Vorgang.	But now to what is, in my view, a much more serious process.
In Änderungsantrag 9 wird nun vorgeschlagen: "In der Erwägung, dass die italienische Regierung die Auffassung vertritt, ihren Verpflichtungen gegenüber den Lettori auf der Grundlage des Gesetzes 236/95, das den Prinzipien des Vertrages entspricht, voll Genüge geleistet hat ".	Proposed Amendment No 9 suggests that "Whereas the Italian government takes the view that it has fully satisfied its obligations vis-à-vis the lettori pursuant to Law 236/95, which complies with the principles of the Treaty" .
Abgesehen davon, dass dies im Rechtsausschuss nicht erörtert wurde, würden wir hier behaupten, dass die Rechtsgrundlage im italienischen Recht den Grundlagen des Vertrages entspricht, und genau das Gegenteil hat der Gerichtshof gesagt!	Apart from the fact that this was not discussed in the Committee on Legal Affairs, we would be maintaining here that the legal basis in Italian law corresponds to the principles of the Treaty and yet the Court of Justice said exactly the opposite!
Ich halte dieses Vorgehen für bedenklich.	I consider this action to be dubious.
Wenn man der Auffassung ist, dass diese Praktiken rechtlich in Ordnung und politisch gewollt sind, dann soll man als Gesetzgeber hergehen und die Grundlagen ändern, aber wenn man das Parlament hier benutzen will, um eine Position zu kaschieren, dann kann ich nur sagen, wird sich die EVP daran nicht beteiligen!	If we take the view that these practices are legally acceptable and politically desirable then, as legislators, we should go ahead and change the principles, but if this is an attempt to use Parliament to conceal a position, then all I have to say is that the PPE wants no part of it!
