Berichterstatter. - Herr Präsident, verehrte Kolleginnen und Kollegen! Zu den folgenden drei Kodifizierungen gibt es eine Neuerung: Es wird darauf hingewiesen, dass über die Vorschläge der drei juristischen Dienste des Parlaments, der Kommission und des Rats mit abgestimmt wird.	rapporteur. - Mr President, ladiesand gentlemen, the following three codifications include an innovation, in that we shall also be voting on the joint proposals from the legal services of Parliament, the Commission and the Council.
Damit stimmt das Parlament erstmalig über denselben Text wie der Rat ab.	This is the first time that Parliament will have voted on the same text as the Council.
Abgesehen von diesen Abstimmungen, die ich befürworte, möchte ich darauf hinweisen, dass wir hier Dinge regeln, die nicht vom Europäischen Parlament geregelt werden sollten.	Setting aside these votes, which I support, I should like to point out that we are regulating matters here which should not be regulated by the European Parliament.
Das ist nicht bürgernah, sondern macht uns in den Augen unserer Bürger nur lächerlich, wenn wir Dinge regeln, wie den Anbau der Beleuchtungs- und Lichtsignaleinrichtungen für land- und forstwirtschaftliche Zugmaschinen auf Rädern.	This is not decision-making close to the people; it only makes us look ridiculous in the eyes of the general public when we legislate on matters such as the installation of lighting and light-signalling devices on wheeled agricultural and forestry tractors.
(lebhafter Beifall)	(Loud applause)
Viel sinnvoller wäre es, eine Richtlinie für Traktoren zu verabschieden, die allgemeine Anforderungen und Schutzbestimmungen enthält.	It would be far more logical to adopt a directive on tractors enshrining general requirements and safeguards.
Die Details könnten dann in Normen präzisiert werden.	The details could then be specified in standards.
In Europa gibt es das Europäische Komitee für Normung (CEN) mit Sitz in Brüssel, und es gibt CENELEC, auch in Brüssel.	In Europe there is the Brussels-based European Committee for Standardization (CEN) and the European Committee for Electrotechnical Standardization (Cenelec), which is also based in Brussels.
CEN- und CENELEC-Mitglieder sind die Normungsorganisation von dreißig Ländern, darunter alle Länder der EU und der EFTA.	The standards organisations of thirty countries, including all the countries of the EU and EFTA, are members of CEN and Cenelec.
Dieses Prinzip der allgemeinen Richtlinien mit dem Verweis auf europäische Normen gibt es bereits in mehr als 25 anderen Sektoren.	This principle of adopting general directives in which reference is made to European standards has already been applied in more than 25 other sectors.
Warum sollten wir das nicht auch für Traktoren einsetzen?	Why should we not apply it to tractors as well?
Ich nehme an, dass unser anwesender Kommissar, Herr Verheugen, auch dieser Meinung ist.	I presume that our Commissioner in attendance, Mr Verheugen, takes the same view.
Wir wollen better regulation, wir als Parlamentarier sollten hier mit gutem Beispiel vorangehen.	We want better regulation, and we Members of Parliament should be setting a good example.
(Beifall)	(Applause)
