Mitglied der Kommission. - Frau Präsidentin, meine Damen und Herren Abgeordnete, verehrte Vertreter der Ratspräsidentschaft! Ich möchte Ihnen Dank sagen für eine engagierte, sachkundige und sehr zahlreiche Mitwirkung an den Folgerungen und an den Maßnahmen, die zu treffen sind.	Madam President, honourable Members, representative of the Presidency of the Council, I would like to express my thanks for your committed, factual and very numerous contributions regarding the consequences and the measures to be taken.
Das gilt für Ihre parlamentarischen Anfragen in den letzten Wochen, die in großer Zahl von uns zu beantworten waren, und das gilt für die heutige Aussprache, die wir mit Aufmerksamkeit verfolgt haben und die wir auswerten werden und die in die Mitteilung in spätestens zwei Wochen mit einfließen wird.	That applies to your many parliamentary questions in recent weeks that we have had to answer, as well as to today's debate, which we have followed attentively and will evaluate and take into account in our communication that will follow within the next two weeks.
Ich teile viele Vorschläge und schließe mich ihnen auch an.	I agree with many of the suggestions made and add my support to them.
Zum Beispiel: Wir haben mit BP einen intensiven Gesprächskontakt, um zu erreichen - und die Chancen dafür stehen gut - dass BP nicht nur höchste Sicherheitsstandards, bessere noch als bisher, in europäischen Gewässern akzeptiert, sondern diese Standards auch exportiert, wenn ich das so sagen darf.	For example, we are having intense dialogue with BP to ensure - and there is a good chance of doing so - that BP not only accepts the highest security standards, higher than those at present, in European waters, but also exports these standards, if I may put it like that.
BP wird bereit sein, bei entsprechenden Bohrungen und Plattformen vor der Küste von Libyen denselben Standard wie in der Nordsee zu garantieren, obwohl er möglicherweise nach libyschem Recht dort nicht zwingend zur Genehmigung gehört und vorgeschrieben ist.	BP will be prepared to apply the same standards to similar drilling and rigs off the coast of Libya as in the North Sea, even though, under Libyan law, this may not be necessary in order to obtain authorisation and may not be laid down in legislation.
Dann werden wir die Frage besprechen müssen, wo wir nur Vorschläge für Standards machen, die im nationalen Recht zu beachten sind, und wo wir europäisches Recht schaffen wollen.	Then we must tackle the issue of where we only want to make proposals for standards to be observed in national law and where we want to create European law.
Das wird schon stärker eingeschränkt beim Thema Ölschiffe als beim Transport mobiler Art, wobei es aber bei stationären Plattformen bisher nicht vorhanden ist.	This will be more limited in the case of oil vessels than in the case of mobile transport, but does not exist at all at present in respect of stationary rigs.
Es gab einige Appelle: "Raus aus dem Öl - hin zu erneuerbarer Energie!".	Some have called for us to move out of oil and into renewable energy instead.
Auch diese unterstützen wir.	We support this too.
Aber machen wir uns nichts vor: Zumindest für die nächsten 20-30 Jahre wird unsere europäische Wirtschaft und Gesellschaft noch große Mengen an Öl für den Transport benötigen.	Let us not be under any illusions, however. Our European economy and society will continue to require large volumes of oil for transport for the coming 20 to 30 years at least.
Es ist in den nächsten 20-30 Jahren nicht absehbar, dass Ihr Flugzeug, mit dem Sie von Brüssel in Ihre Heimatländer - nach Madrid, nach Lissabon, nach Sofia, nach Riga oder nach München - fliegen, ohne Öl auskommt.	There is no prospect of the aircraft taking you home from Brussels to your home countries - to Madrid, Lisbon, Sofia, Riga or Munich - managing without oil in the next 20 to 30 years.
Wir alle als Teilnehmer einer mobilen Gesellschaft im Flugverkehr benötigen Öl, wenn Europa handlungsfähig bleiben soll.	As members of a mobile community who take flights, we all need oil if Europe is not to come to a standstill.
