schriftlich. - Ich habe für den Bericht gestimmt, weil ich überzeugt bin, dass eine integrierte Industriepolitik für Europa insbesondere gegenüber den von der Globalisierung verursachten neuen Herausforderungen unabdingbar ist und eine Weiterentwicklung der Industriepolitik daher vonnöten ist.	I voted for the report because I am convinced that an integrated industrial policy for Europe is indispensable, especially in the face of the new challenges brought about by globalisation, and a further development of industrial policy is therefore necessary.
Industriepolitik gilt als Motor für nachhaltige Beschäftigung und gesellschaftlichen Wohlstand.	Industrial policy serves as a driver for sustainable employment and the prosperity of society.
Ein Arbeitsplatz in der Industrie schafft mindestens zwei weitere Arbeitsplätze.	A single job in industry creates at least two more jobs.
Die Position Europas in der Industriepolitik wird aufgrund der zunehmenden Industrialisierung in Schwellenländern und der Stärkung unserer größten Wettbewerber - wie die USA und China - zunehmend in Frage gestellt.	Europe's position in industrial policy is increasingly being put in doubt as a result of increasing industrialisation in the emerging countries and the growing strength of our largest competitors, like the US and China.
Daher müssen wir uns weiterentwickeln; dabei ist es nötig, eine Erneuerung der industriellen Basis sicherzustellen, indem wir sektorspezifisch, aber auch integrierend vorgehen, um die Wettbewerbsfähigkeit Europas auf globaler Ebene und das nachhaltige Wachstum der europäischen Industrie zu gewährleisten.	We must therefore develop more ourselves; for that to be the case, we need to make sure to renew our industrial base by taking steps in specific sectors, but also by guaranteeing, in broad terms, the competitiveness of Europe on a global level and the sustainable growth of European industry.
Der Bericht sieht auch vor, dass eine integrierte Industriepolitik als Grundlage für die Umwelt-, Wettbewerbs- und Handelspolitik dient, um die Ressourceneffizienz zu verbessern.	The report also calls for an integrated industrial policy to serve as the foundation for environmental, competition and trade policy, in order to improve resource efficiency.
Zusätzlich wird im Bericht die Wichtigkeit einer konstruktiven Partnerschaft mit Arbeitern sowie Gewerkschaftsverbänden unterstrichen.	In addition, the report highlights the importance of a constructive partnership with workers and trade union organisations.
Außerdem wird die Notwendigkeit einer Verbesserung der Koordination zwischen der EU und den Mitgliedstaaten unterstrichen.	The need to improve coordination between the EU and the Member States is also emphasised in the report.
Diese Maßnahmen sehe ich als unbedingt erforderlich an.	I consider these measures to be absolutely necessary.
Dieser Bericht sorgt vor, dass die Weiterentwicklung der Industriepolitik mit der nötigen Ambition und Umsicht angegangen wird.	This report makes provision for the further development of industrial policy to be approached with the necessary ambition and prudence.
