Herr Präsident, verehrte Kolleginnen und Kollegen! Wir haben dieses Thema auf die Tagesordnung gesetzt, weil wir endlich sicher sein wollten, daß die Dinge vorangehen.	Mr President, ladies and gentlemen, we put this topic on the agenda because we wanted to make sure that something was finally done.
Nun hat die Kommission am 3. Dezember eine Vorlage vorgelegt, also nachdem wir das bereits in Gang gesetzt hatten.	The Commission then brought forward a proposal on 3 December, after we had already set the wheels in motion.
Ich habe mir mal die Begründung der Verordnung angeschaut, die ohne das Parlament verabschiedet werden wird, weil der gemeinsame Lebensmittelausschuß dafür zuständig ist.	I have looked at the explanatory statement for the regulation, which was adopted without reference to the Parliament, as the joint Committee for Foodstuffs is responsible for it.
Ich war erstaunt.	I was amazed.
Wir haben uns jetzt fast ein halbes Jahr mit der Kommission auseinandergesetzt. Die Kommission hat immer gesagt, es ist nicht notwendig, hier eine Regelung zu treffen.	We have been arguing with the Commission for nearly half a year, and the Commission has always said that it was not necessary to adopt a special regime.
Jetzt hat sie in Ihrer Begründung in den Punkten 8, 9 und 20 genau die Begründung gebracht, die wir immer schon angeführt haben.	Now, in points 8, 9 and 20 of its explanatory statement it has used precisely the argument that we have always put forward.
Ich verstehe das nicht ganz.	I do not quite understand that.
Ich bin dankbar, daß die Kommission jetzt den Weg gefunden hat, aber warum sie gegen das, was das Parlament sagte, so lange Front gemacht hat, das muß mir die Kommission erklären.	I am grateful that the Commission has now seen its way to doing this, but I would like the Commission to explain to me why it battled for so long against the Parliament's ideas.
Wir unterstützen natürlich die von der Europäischen Kommission vorgesehene Überprüfung der DNA, allerdings auch mit dem Zusatz - Frau Breyer hat dies eben auch angemerkt -, daß für diese Überprüfung auch gleichzeitig die anzuwendende Analysemethode festgelegt wird.	We naturally support the DNA checking envisaged by the Commission, subject - as Mrs Breyer has just commented - to the analysis method to be used for this check being prescribed at the same time.
Nur dann ist ein solcher Vorschlag praktikabel und stellt sicher, daß eine sachgerechte Information erfolgt.	This is the only way to make this proposal practicable and to ensure that proper information is forthcoming.
Nachdem sich der ständige Lebensmittelausschuß der Europäischen Kommission unter Beteiligung der Mitgliedsländer gestern ganz intensiv mit dem Vorschlag befaßt hat, sieht es so aus, daß eine Entscheidung von Kommission und Rat im Januar getroffen werden kann.	The European Commission's Standing Committee on Foodstuffs had a very intensive session on this proposal yesterday involving the Member States, and it now looks as if the Commission and Council will make a decision in January.
Damit sind dann die Voraussetzungen geschaffen, daß zumindest für die Kennzeichnung von gentechnisch veränderten Sojabohnen und gentechnisch verändertem Mais die Bestimmungen der Verordnung vom 19. September 97, die bereits zum 1. November 97 in Kraft getreten ist, deren Anwendung dann aber auf den 1. Februar 98 verschoben werden mußte, wenigstens zu diesem Termin von den Mitgliedstaaten angewandt und umgesetzt werden kann.	This will clear the way, at least in the case of the labelling of genetically modified soya beans and genetically modified maize, for the provisions of the Regulation adopted on 19 September 1997, which came into force on 1 November 1997, but whose implementation subsequently had to be delayed until 1 February 1998, to be implemented by the Member States by the new deadline.
Dies alles begrüßen wir, aber wir fragen, warum erst jetzt?	We welcome all this, but why has it taken so long?
Ich habe aber noch einige Fragen an die Kommission.	However, I have a few more questions for the Commission.
Ich wäre zunächst dankbar, wenn die Frau Kommissarin uns die Ergebnisse der gestrigen Sitzung des Lebensmittelausschusses mitteilen und erläutern könnte.	First of all, I would be grateful if the Commissioner could tell us something about the outcome of yesterday's meeting of the Committee on Foodstuffs.
Außerdem eine zweite Frage: Die diesjährige Ernte von Soja und Mais in den USA ist abgeschlossen. Es ist aber anzunehmen, daß gentechnisch veränderte Erzeugnisse bereits auf dem Weg nach Europa oder sogar bereits in Europa sind.	My second question is this: this year's soya and maize harvest in the USA has finished, but we can assume that genetically modified products are already on the way to Europe or are even already in Europe.
Wie schätzt die Kommission die Gefahr ein, daß insbesondere gentechnisch veränderter Mais und gentechnisch verändertes Soja, vermischt mit herkömmlichen Erzeugnissen nach Europa exportiert werden, ohne daß die erforderliche Genehmigung für das Inverkehrbringen in den Ländern der Europäischen Union nach Teil C der Richtlinie von 1990 vorliegt?	What is the Commission's estimate of the risk that genetically modified maize and genetically modified soya will be exported to Europe mixed with conventional products, without the necessary approval for marketing in the countries of the European Union under Part C of the 1990 Directive?
Wieviele Anträge zur Genehmigung für das Inverkehrbringen liegen der Europäischen Kommission zur Zeit vor?	How many applications for such marketing approval have been submitted to the European Commission?
Was will die Europäische Kommission tun, um sicherzustellen, daß über alle zur Zeit anhängigen Anträge zur Genehmigung des Inverkehrbringens fristgerecht entschieden werden kann?	How will the Commission ensure that a decision can be reached in good time on all pending applications for marketing approval?
Hat die Europäische Kommission einen Überblick, welchen Umfang die Lieferungen der erwähnten Organismen aus den USA und Kanada nach Europa haben?	Does the Commission have an idea of the extent of deliveries of such organisms to Europe from the USA and Canada?
Wie schätzt die Kommission das Risiko von Handelskonflikten mit den nordamerikanischen Handelspartnern ein, wenn die Produkte in der Europäischen Union wegen fehlender Genehmigung für den GVOAnteil nicht in den Verkehr gebracht werden dürfen?	How does the Commission rate the risk of trade conflicts with our North American trading partners, if products cannot be marketed in the European Union without approval for the parts containing genetically modified organisms?
Ich bin mir bewußt, Frau Kommissarin, daß Sie mir wahrscheinlich heute nicht alle Fragen detailliert beantworten können.	I am conscious, Commissioner, that you are probably not in a position to answer all my questions in detail today.
Aber ich möchte Ihnen gerne die Fragen mitgeben und wäre dankbar, wenn wir sie bis Anfang Januar beantwortet bekommen könnten.	But I would like to put these questions to you and I would be grateful if they could be answered by the beginning of January.
