Herr Präsident, Herr Kommissar, verehrte Kollegen! Die 27 Mitgliedstaaten der Europäischen Union geben jedes Jahr 170 Milliarden Euro für Verteidigung aus.	Mr President, Commissioner, ladies and gentlemen, each year, the 27 Member States of the European Union spend EUR 170 billion on defence.
Diese 27 Mitgliedstaaten verfügen über 2 Millionen Soldaten, 10 000 Panzer und 3 000 Kampfflugzeuge.	These 27 Member States have two million soldiers, 10 000 tanks and 3 000 fighter aircraft.
Dennoch war es nicht möglich, dass die Mitgliedstaaten der Europäischen Union bei dem Konflikt auf dem Balkan das Blutvergießen beendet haben, sondern wir brauchten dazu unsere amerikanischen Freunde, die das für uns erledigt haben.	In spite of this, they could not end the bloodshed in the Balkan conflict; we needed our American friends to do it for us.
Warum?	Why was that?
Es gab damals noch keine gemeinsamen Entscheidungsstrukturen in der Europäischen Union, um derartige Einsätze durchführen zu können.	At that time there were not yet any common decision-making structures in the EU to enable the implementation of such operations.
Einer der wesentlichen Gründe für die Ineffizienz der europäischen Verteidigung ist auch darin zu sehen, dass es keinen gemeinsamen Markt im Bereich der Verteidigung gibt.	Another of the main reasons for the inefficiency of European defence is the lack of a common defence market.
Einer der Gründe hierfür ist Artikel 296.	One of the reasons for this is Article 296.
Ich bin davon überzeugt, dass dieser Artikel auch in Zukunft bestehen bleibt.	I am convinced that this Article will be retained in future.
Dieser Artikel wurde in der Vergangenheit exzessiv angewendet. Deshalb kam kein gemeinsamer europäischer Markt im Bereich der Verteidigung zustande.	The reason that no common European defence market has developed is the excessive application of this Article in the past.
Zunächst einmal kam die Mitteilung der Kommission zur Klarstellung, was unter den Artikel 296 fällt und was nicht. Ich halte diese Mitteilung für nützlich.	First of all, the Commission issued its communication clarifying what is and what is not covered by Article 296: I think this communication is helpful.
Dann wurde die Europäische Verteidigungsagentur aktiv. Der von ihr erlassene Verhaltenskodex war meines Erachtens ein wichtiger Schritt in die richtige Richtung.	Then the European Defence Agency took action: in my opinion, the Code of Conduct it adopted was an important step in the right direction.
Aber nun brauchen wir auch eine Gesetzgebung der Europäischen Union in diesem Bereich. Deshalb begrüße ich, dass diese Richtlinie jetzt vorgesehen ist.	We now also need EU legislation in this field, however - which is why I welcome the fact that this Directive is now envisaged.
Als Abgeordnete hören wir aber, gerade aus dem kommunalen Bereich, immer wieder sehr viel Kritik an den Ausschreibungsregeln der Europäischen Union.	As MEPs, we keep hearing a great deal of criticism of the EU rules on the award of public contracts, particularly from local authorities.
Darum werden wir als europäische Abgeordnete sehr genau darauf achten, dass die Regeln, die hier geschaffen werden, auch tatsächlich auf den Bereich der Verteidigung zugeschnitten sind und die Situation dort nicht verschlechtern, sondern sie verbessern.	Therefore, we MEPs shall take very great care that the rules established here are indeed tailored towards the defence field, and that they improve rather than worsen the situation in that field.
Das wird die Voraussetzung für unsere Zustimmung sein.	Our assent will be conditional on this.
Im Übrigen hören wir immer wieder, dass wir Europäer zu wenig Geld für Verteidigung ausgeben.	In addition, we keep hearing that we Europeans are spending too little on defence.
Wenn wir in diesem Bereich weiter gehen, hier einen gemeinsamen Markt schaffen, dann werden wir zumindest erreichen, dass wir für das gleiche Geld mehr Sicherheit bekommen.	If we continue working on this field and create a common market, we shall at least achieve more security for the same money.
