Verfasser. - Herr Präsident! Wir befassen uns seit Jahren regelmäßig mit der Lage in Kambodscha, müssen immer wieder schwere Rückschläge feststellen und dann kleine Fortschritte.	author. - Mr President, we have been considering the situation in Cambodia regularly for years and repeatedly find severe setbacks followed by small signs of progress.
Das Ganze bewegt sich bestenfalls vorwärts mit der Geschwindigkeit und der Methode der Echternacher Springprozession.	At best, everything has been moving forwards with the speed and method of the Echternach dancing procession.
Wir haben derzeit das große Problem, zwei gegenläufige Tendenzen feststellen zu müssen.	We currently have the major problem that there are two opposite trends.
Zum einen hat Gott sei Dank ASEAN endlich begonnen, auch die Menschenrechtsfragen zumindest vorsichtig auf die Tagesordnung zu setzen.	On the one hand, we are grateful to find that ASEAN has at last begun to put human rights questions at least tentatively on the agenda.
Innerhalb von ASEAN gibt es einen sanften, aber doch wirksamen Druck, die Demokratie und den Rechtsstaat in Kambodscha weiterzuentwickeln.	There is within ASEAN a gentle but nevertheless effective pressure to develop democracy and the rule of law further in Cambodia.
Auf der anderen Seite ist aber der notwendige Prozess zur Errichtung des Gerichtshofes ins Stocken gekommen, des Gerichtshofes, der die grauenhaften Verbrechen der Roten Khmer abzuurteilen hat.	On the other hand, however, the necessary process of setting up the Tribunal to try the horrendous crimes of the Khmer Rouge has ground to a halt.
Dies hängt nicht unbedingt nur mit den Kambodschanern zusammen.	That is not necessarily the fault only of the Cambodians.
Die Kambodschaner haben langsam begonnen, sich zu bewegen.	The Cambodians have slowly started to move.
Doch der internationale Eifer ist zum Teil erlahmt. Das hängt damit zusammen, dass in Kambodscha in beachtlichen Mengen Öl gefunden wurde.	Some sections of the international community are no longer so enthusiastic, however.
Und jetzt erleben wir etwas, mit dem wir uns bei den Menschenrechtsdebatten öfter befassen müssen, nämlich, dass Chinesen und Japaner - vor allem Chinesen - bereit sind, dort unter wie auch immer gestalteten politischen Bedingungen zu investieren und Öl zu fördern und Menschenrechtsfragen auszuklammern, und dass dann leider auch westliche Konzerne - in diesem Fall betrifft es vor allem die Vereinigten Staaten von Amerika - in diesen Negativwettlauf mit eingreifen.	This is because considerable quantities of oil have been found in Cambodia and we are now experiencing something we often have to deal with in human rights debates, namely that the Chinese and Japanese - the Chinese above all - are prepared to invest there and produce oil whatever the political conditions, ignoring questions of human rights, and that western groups - the United States of America in particular in this case - unfortunately then also join this negative race.
Die USA, die bisher den Gerichtshof massiv vorangetrieben haben, drohen in ihrem Eifer auf diesem Gebiet zu erlahmen.	The USA, which has been a powerful driving force behind the Tribunal up until now, is threatening to lose its zeal in this area.
Hier haben wir als Europäer eine entscheidende Aufgabe, durchaus auch die wirtschaftlichen und strategischen Interessen unseres Erdteils zu wahren, aber das wird - wie schon im Fall Guatemala gesagt - auf die Dauer nicht gelingen, wenn Demokratie, Menschenrechte und Rechtsstaatlichkeit vernachlässigt werden.	We Europeans certainly have the crucial task of safeguarding the economic and strategic interests of our part of the globe here, but - as we have already said in relation to Guatemala - that will not succeed in the long term if democracy, human rights and the rule of law are neglected.
Deshalb kann es ein stabiles Kambodscha nur geben, wenn es sich auch politisch weiterentwickelt.	That is why there can only be a stable Cambodia if the country also continues to develop politically.
Dazu ist es nötig, den derzeit herrschenden Status der Rechts- und Straflosigkeit zu beenden.	This means putting an end to the currently prevailing state of lawlessness and impunity.
Die Ermordung der Gewerkschafter zeigt deutlich, dass nicht einmal der Versuch unternommen wird, zu kaschieren, was dort passiert ist, dass nicht einmal der ernsthafte Versuch unternommen wird, die Täter auch tatsächlich ausfindig zu machen und zu bestrafen, sondern dass ein Klima der absoluten Rechtlosigkeit herrscht.	The murder of the trade unionists clearly shows that they are not even trying to hide what has happened there and that no serious attempt is being made to actually find and punish the perpetrators, but that there is a prevailing climate of absolute lawlessness.
Das können wir nicht akzeptieren.	We cannot accept that.
Wirtschaftliche Stabilität gibt es nicht ohne politische Stabilität und politische Stabilität nicht ohne Rechtsstaatlichkeit.	There can be no economic stability without political stability and no political stability without the rule of law.
Diese Botschaft müssen wir den Kambodschanern ohne Abstriche und klar übermitteln.	This must be our clear and unequivocal message to the Cambodians.
