Frau Präsidentin, liebe Kolleginnen und Kollegen! Der letzte Wortbeitrag und noch einige davor lassen mich immer zweifeln: Woher weiß zum Beispiel ein Kommunist so genau, was die Völker wollen?	Madam President, ladies and gentlemen, like a number of those that preceded it, the last intervention makes me doubt, for example, the source of a Communist's information - which is so precise - on what the peoples want.
Andere haben hier gesagt, es geht um die Aufteilung der Reichtümer des Sozialismus.	Others in this House have said this is about dividing up the riches of socialism.
Ich würde mir wünschen, unsere Bürger würden diese Debatten häufiger hören.	I wish the public could hear these debates more often.
Ein Sozialdemokrat hat vom "kolonialen Zentrum Camp David" gesprochen.	A Social Democrat spoke in terms of a colonial Camp David.
Ich frage mich, was wir hier an Argumenten in einer solchen Debatte äußern, und ich frage mich, ob sie das auch vor den Bürgern ihres Landes sagen würden.	I really do wonder about the sort of arguments people are coming up with in this debate, and I ask myself whether they would say these things in public in their own countries.
Wenn Sie beispielsweise den Kosovo nehmen.	Take Kosovo, for example.
Im Kosovo wollten die Bürger, dass die Europäische Union ?.	In Kosovo, the citizens wanted the European Union to ?.
?.	?.
Herr Korakas, die europäischen Bürger wollten, dass im 21. Jahrhundert auf dem europäischen Kontinent keine weiteren Massenvergewaltigungen und Vertreibungen mehr stattfinden.	Mr Korakas, what the European public wanted was no more mass rapes and expulsions on the continent of Europe in the twenty-first century.
Daraus ist die Europäische Sicherheits- und Verteidigungspolitik entstanden!	That is what gave rise to the European Security and Defence Policy!
Wir haben 1999 gesehen, dass wir als Europäer nicht in der Lage wären zu handeln, wenn die Amerikaner uns nicht helfen würden.	We saw in 1999 - at the Helsinki Summit - that we Europeans could no longer act without American help.
Das war der Gipfel von Helsinki 1999. Wir sind weit gekommen mit dem, was wir hier an Institutionen aufgebaut haben.	As the Morillon Report so excellently describes, the institutions we have built up have brought us a long way.
Der Bericht Morillon schildert das in ausgezeichneter Weise. Am 1. April haben wir in Mazedonien erstmals ein kleines Mandat übernommen, auch zur Befriedung einer Situation in einem Land, und nicht um kriegerische Konflikte zu führen, wie das hier von einigen vorgetragen wird.	On 1 April, we took over for the first time a small mandate in Macedonia, the intention of which is to pacify the country rather than - as some in this House suggest - to engage in armed conflict.
Ich denke, das sind gute Signale von Europa, die die Bürger auch von uns erwarten.	Here, I think, Europe is sending out the right message, and that is what the public expect of us.
Der Zeitpunkt unserer Diskussion über diesen Bericht ist ein sehr wichtiger. Jetzt kommt es nämlich darauf an, dass sowohl die beiden extremen Seiten - die deutsche und die britische Regierung - wieder zurückkommen in europäische Institutionen und dass sie wieder versuchen, europäische Lösungen zu finden und keine Alleingänge zu machen.	We are discussing this report at a very significant time, for what now matters is that the two sides at opposite ends of the spectrum - the German and British Governments - find their way back into European institutions and that they should again attempt to find European solutions, rather than going it alone.
Wir haben alle in diesem kriegerischen Konflikt gemerkt: In der Welt gelten wir alle nichts. Wir können keinen Beitrag zum Frieden in der Welt leisten, wenn wir gegeneinander handeln.	This armed conflict has brought it home to all of us that none of us count for anything on the world stage, and that we can make no contribution to world peace if we work against each other.
Man braucht europäische Mechanismen.	We need a common European approach.
Das, was in diesem Bericht vorgeschlagen wird, ist ein richtigerer Schritt als der Gipfel in Kürze in Brüssel. Da treffen sich wieder nur vier Mitgliedstaaten, wobei gleich wieder der Verdacht aufkommt, dass es sich eher um eine gegen andere Bündnispartner gerichtete politische Aktion handelt.	What this report proposes is preferable to what came out of the recent Brussels summit, when, as so often before, only four Member States came together, so that the suspicion again arises that this is more of a political act against other allies.
Wir brauchen auch Großbritannien mit am Tisch, denn ohne Großbritannien wird dieser Schritt nicht gelingen.	We need Great Britain at the table, too, for without Great Britain no success will come of this venture.
