Herr Kommissar, Herr Präsident, meine sehr geehrten Damen und Herren! Die immer weiter steigenden Ölpreise führen uns unsere wirtschaftliche Abhängigkeit von Drittstaaten wieder einmal sehr deutlich vor Augen.	– Mr President, Commissioner, ladies and gentlemen, the continual rise in oil prices is again bringing home to us our economic dependency on third states.
Wir dürfen nie vergessen: Rohöl war und ist der Auslöser vieler wirtschaftlicher Auseinandersetzungen. Hinzu kommen noch die negativen Umweltauswirkungen bei Gewinnung, Verarbeitung und Verbrauch.	We must never forget that crude oil has been, and still is, the cause of many economic conflicts, not to mention the detrimental effects that its extraction, processing and use have on the environment.
Wir dürfen auch nie außer Acht lassen, dass es sich dabei um eine endliche Ressource handelt.	Nor must we ever forget that we are dealing here with a finite resource.
Es ist höchste Zeit, dass sich Europa aus der wirtschaftlichen Abhängigkeit von Ölimporten befreit.	It is high time for Europe to free itself from economic dependence on oil imports.
Die hohen Ölpreise wirken sich auch negativ auf die Landwirtschaft aus und bringen für unsere Bauern erhebliche Einkommensverluste.	High oil prices have an adverse effect on agriculture and mean substantial losses of income for our farmers.
Der gezielte Einsatz erneuerbarer Energien ist jetzt notwendiger denn je, die Nutzung nachwachsender Rohstoffe leistet nicht nur einen wesentlichen Beitrag zum Umweltschutz, sondern eröffnet auch neue Einkommensalternativen für unsere Bauern.	The targeted use of renewable energies is now more necessary than ever before; not only does the use of renewable raw materials significantly help to protect the environment, but it also offers new alternative sources of income for our farmers.
Vor allem aber ist es der richtige Weg in die Energieunabhängigkeit. Wir müssen uns daher dafür einsetzen, dass die halbherzige Lösung einer freiwilligen Beimischung von Biotreibstoffen europaweit in eine verpflichtende Beimischung geändert wird.	Above all else, though, it is the right way to become self-sufficient in energy, so we have to push for the voluntary Europe-wide admixture of biofuels, which is a half-hearted solution, to be made mandatory.
Bei der derzeitigen Richtlinie haben sich die Interessen der Erdölindustrie stark durchgesetzt. Auf der Strecke blieben dabei die Ziele des Protokolls von Kyoto, eine verbesserte Einkommenssicherung für unsere ländlichen Räume und die Chance zur Schaffung zusätzlicher Arbeitsplätze auch in den peripheren Gebieten.	In this Directive, the interests of the oil industry have prevailed to a large extent, while the goals of the Kyoto Protocol, more secure income for our rural areas and an opportunity to create more jobs, including in the outermost regions, have lost out.
Herr Kommissar, aus Verantwortung gegenüber künftigen Generationen müssen wir uns für eine effizientere Förderung und Beimischungsverpflichtung erneuerbarer Energien auf europäischer Ebene einsetzen.	Commissioner, our responsibilities to future generations demand of us that we press for the more efficient promotion and mandatory admixture of renewable energies right across Europe.
Wann, frage ich, wenn nicht jetzt?	If now is not the time to do this, then when is?
Gehen wir doch mit neuen intelligenten Energien in die Offensive und in die Zukunft!	So, equipped with new and smart energies, let us go on the march into the future!
