Herr Präsident, werte Ratspräsidentschaft, Herr Kommissar! Das könnte in der Tat die Zeit der großen Antworten werden, aber danach sieht es nicht aus.	Mr President, Mr Chastel, Commissioner, this could actually have been a time of great answers, but in hindsight, it does not look like it.
Das, was bei der sogenannten Reform des Stabilitäts- und Wachstumspakts auf dem Tisch liegt, ist nicht die große Antwort, es ist wieder einmal der kleinste gemeinsame Nenner, es ist wieder einmal das kleine Karo, auf das man sich verständigen konnte.	What is on the table for the so-called reform of the Stability and Growth Pact is no great answer; once again, it is the lowest common denominator - the small morsel that could actually be agreed upon.
Glückwunsch an die Kommission!	I congratulate the Commission.
Sie sitzt noch mit am Tisch, die Mitgliedstaaten machen es nicht vollständig alleine.	You are still at the table - the Member States are not quite going it alone.
Glückwunsch an den Rat!	I also congratulate the Council.
Es ist gelungen, Frankreich und Deutschland haben eine Übereinkunft, man weiß nicht, ob es gut oder schlecht ist, aber irgendwie sind sie nicht mehr blockiert.	Success has been achieved, France and Germany have an agreement - we do not know whether it is a good one or a bad one, but at least they are no longer stuck in the quagmire.
Was heißt das denn alles?	What does all this mean?
Das heißt, dass wir im nächsten Jahr, wenn die Wachstumszahlen wieder einbrechen, vor den Menschen stehen werden und keine Antwort auf die wirtschaftliche Lage haben.	It means that next year, if the growth figures collapse again, we will stand up in front of everyone and have no answer to the economic situation.
Wo ist der Paragraph, wo ist das Gesetzeswerk, in dem Sie vorschlagen, wie wir gemeinsam aus der Schuldenkrise heraus wachsen lernen?	Where is the section, the legal statute, in which you propose how we can together learn to drag ourselves out of the debt crisis?
Das ist die Lücke, die meine Fraktion ausmacht, und das ist die Diskussion, die wir in diesem Haus führen werden.	That is where my group feels there is a gap and that is the debate that we are going to have in this House.
Ja, wir sind einverstanden mit den Kollegen, die eine engagiertere Reform wollen.	Yes, we agree with those Members who want greater commitment to reform.
Das wollen wir auch!	That is something that we want too.
Aber dann reden wir über Inhalte.	However, we then need to discuss the substance.
Wenn Sie nicht bereit sind, hier stärker auch die inhaltliche Orientierung der Haushaltspolitik zu verankern, dann sehen wir eigentlich nicht ein, warum wir weiter über EU-2020 reden sollen.	If you are not prepared to provide a more solid foundation for the actual orientation of our budgetary policy, then we can see no reason to continue discussing EU 2020.
Das ist schon heute ein Papiertiger, das können wir schon heute in den Papierkorb werfen, wenn Sie nicht stärker auch inhaltlich mit uns diskutieren!	It is already a paper tiger - we can throw it in the waste paper basket today if you will not debate the substance of it with us more forcefully.
Wir wollen den Unterschied machen!	We want to make a difference.
Ja, es macht einen Unterschied, ob wir in marode Bürokratien investieren oder in die Energieträger und die Arbeitsplätze der Zukunft.	Yes, it makes a difference whether we invest in limping bureaucracy or in the energy sources and jobs of the future.
Wo ist die Stelle in Ihren Vorschlägen, wo dieser Unterschied gemacht wird?	Where is the point in your proposals where we can make this difference?
Darauf warten wir.	That is what we are waiting for.
Diese Diskussion steht aus.	This debate has yet to take place.
Das wird für uns ausschlaggebend sein.	That will be the decisive thing for us.
Im Übrigen werden wir keinen Katalog von Indikatoren akzeptieren, der nach der Gesetzgebung gemacht wird.	Moreover, we will not accept a catalogue of indicators that is based on the legislation.
Dieses Parlament wird nicht hinters Licht geführt!	This Parliament will not have the wool pulled over its eyes.
Wir werden vor der Gesetzgebung darüber diskutieren, ob Arbeitslosigkeit und Beschäftigung ein wichtiges Merkmal der Haushaltsentwicklung sind oder nicht.	We want to debate whether employment and unemployment are an important feature of budgetary development or not, and we want to do so before the legislation is passed.
